"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-15.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node15_128.110.153.217_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:45 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:45,0.534,0.083,99.377,0.007,0,591106048,63689490432,301408256,2617577472,1413.322,444974.803,0.109,4.182,0,0,19.295,18.820,21.634,506.927,712.527,0,3221221376,6,8,0,0,0
16-12 11:09:46,0.062,0,99.938,0,0,590426112,63690162176,301408256,2617585664,0,0,0,0,425,902,0,0,0,72,107,0,3221221376,6,8,0,0,0
16-12 11:09:47,0.062,0.062,99.875,0,0,590553088,63690035200,301408256,2617585664,0,0,0,0,1103,334,0,0,0,99,142,0,3221221376,6,8,0,0,0
16-12 11:09:48,0,0.125,99.812,0.062,0,590553088,63690035200,301408256,2617585664,0,3497984,0,644,1102,334,0,0,0,387,171,0,3221221376,6,8,0,0,0
16-12 11:09:49,0,0.063,99.937,0,0,590553088,63690035200,301408256,2617585664,0,0,0,0,306,342,0,0,0,81,135,0,3221221376,6,8,0,0,0
16-12 11:09:50,0.062,0.062,99.875,0,0,590544896,63690043392,301408256,2617585664,0,0,0,0,770,334,0,0,0,67,105,0,3221221376,6,8,0,0,0
16-12 11:09:51,0,0.125,99.875,0,0,590544896,63690043392,301408256,2617585664,0,0,0,0,580,334,0,0,0,90,100,0,3221221376,6,8,0,0,0
16-12 11:09:52,0,0.125,99.875,0,0,590544896,63690043392,301408256,2617585664,0,0,0,0,827,334,0,0,0,83,121,0,3221221376,6,8,0,0,0
16-12 11:09:53,0.062,0.062,99.875,0,0,590544896,63690043392,301408256,2617585664,0,0,0,0,700,334,0,0,0,100,153,0,3221221376,6,8,0,0,0
16-12 11:09:54,0,0.063,99.937,0,0,590536704,63690051584,301408256,2617585664,0,24576,0,4,545,334,0,0,0,66,100,0,3221221376,6,8,0,0,0
16-12 11:09:55,0.062,0.062,99.875,0,0,590536704,63690051584,301408256,2617585664,0,0,0,0,366,342,0,0,0,58,92,0,3221221376,6,8,0,0,0
16-12 11:09:56,0,0.063,99.937,0,0,590536704,63690051584,301408256,2617585664,0,0,0,0,425,334,0,0,0,58,91,0,3221221376,6,8,0,0,0
16-12 11:09:57,0.062,0.125,99.813,0,0,590536704,63690051584,301408256,2617585664,0,0,0,0,588,334,0,0,0,105,163,0,3221221376,6,8,0,0,0
16-12 11:09:58,0,0.063,99.937,0,0,590536704,63690051584,301408256,2617585664,0,0,0,0,1289,334,0,0,0,73,103,0,3221221376,6,8,0,0,0
16-12 11:09:59,0,0.063,99.937,0,0,590536704,63690051584,301408256,2617585664,0,0,0,0,486,334,0,0,0,63,95,0,3221221376,6,8,0,0,0
16-12 11:10:00,0,0.125,99.813,0.062,0,590536704,63690051584,301408256,2617585664,0,24576,0,4,305,334,0,0,0,67,106,0,3221221376,6,8,0,0,0
16-12 11:10:01,0.062,0.062,99.875,0,0,590536704,63690051584,301408256,2617585664,0,0,0,0,700,342,0,0,0,80,133,0,3221221376,6,8,0,0,0
16-12 11:10:02,0.063,0.125,99.812,0,0,590639104,63689949184,301408256,2617585664,0,90112,0,8,545,334,0,0,0,163,229,0,3221221376,6,8,0,0,0
16-12 11:10:03,0,0.063,99.937,0,0,590630912,63689957376,301408256,2617585664,0,0,0,0,186,342,0,0,0,63,105,0,3221221376,6,8,0,0,0
16-12 11:10:04,0.062,0.125,99.813,0,0,590630912,63689957376,301408256,2617585664,0,417792,0,96,665,334,0,0,0,114,97,0,3221221376,6,8,0,0,0
16-12 11:10:05,0,0.063,99.937,0,0,590630912,63689957376,301408256,2617585664,0,0,0,0,713,684,0,0,0,85,138,0,3221221376,6,8,0,0,0
16-12 11:10:06,0,0.063,99.937,0,0,590630912,63689957376,301408256,2617585664,0,0,0,0,425,334,0,0,0,59,91,0,3221221376,6,8,0,0,0
16-12 11:10:07,0.062,0.125,99.813,0,0,590639104,63689949184,301408256,2617585664,0,0,0,0,546,334,0,0,0,83,123,0,3221221376,6,8,0,0,0
16-12 11:10:08,0,0.063,99.937,0,0,590639104,63689949184,301408256,2617585664,0,90112,0,4,999,334,0,0,0,79,119,0,3221221376,6,8,0,0,0
16-12 11:10:09,0,0.063,99.937,0,0,590639104,63689949184,301408256,2617585664,0,0,0,0,1050,342,0,0,0,90,145,0,3221221376,6,8,0,0,0
16-12 11:10:10,0.062,0.125,99.813,0,0,590639104,63689949184,301408256,2617585664,0,73728,0,16,485,334,0,0,0,72,102,0,3221221376,6,8,0,0,0
16-12 11:10:11,0,0.062,99.938,0,0,590635008,63689949184,301408256,2617589760,0,0,0,0,246,342,0,0,0,56,96,0,3221221376,6,8,0,0,0
16-12 11:10:12,0.063,0.063,99.875,0,0,590761984,63689822208,301408256,2617589760,0,0,0,0,365,334,0,0,0,79,121,0,3221221376,6,8,0,0,0
16-12 11:10:13,0,0.125,99.875,0,0,590761984,63689822208,301408256,2617589760,0,0,0,0,186,334,0,0,0,82,138,0,3221221376,6,8,0,0,0
16-12 11:10:14,0,0.125,99.813,0.062,0,590761984,63689822208,301408256,2617589760,0,49152,0,6,759,334,0,0,0,77,111,0,3221221376,6,8,0,0,0
16-12 11:10:15,0,0.062,99.938,0,0,590761984,63689822208,301408256,2617589760,0,0,0,0,366,342,0,0,0,56,91,0,3221221376,6,8,0,0,0
16-12 11:10:16,0,0.063,99.937,0,0,590761984,63689822208,301408256,2617589760,0,32768,0,6,605,334,0,0,0,72,101,0,3221221376,6,8,0,0,0
16-12 11:10:17,0.062,0.125,99.812,0,0,590635008,63689949184,301408256,2617589760,0,0,0,0,1392,342,0,0,0,115,175,0,3221221376,6,8,0,0,0
16-12 11:10:18,0,0.062,99.938,0,0,590635008,63689949184,301408256,2617589760,0,0,0,0,759,334,0,0,0,66,103,0,3221221376,6,8,0,0,0
16-12 11:10:19,0,0.125,99.875,0,0,590635008,63689949184,301408256,2617589760,0,0,0,0,306,334,0,0,0,57,94,0,3221221376,6,8,0,0,0
16-12 11:10:20,0.062,0.062,99.875,0,0,590635008,63689949184,301408256,2617589760,0,24576,0,4,1010,334,0,0,0,82,117,0,3221221376,6,8,0,0,0
16-12 11:10:21,0,0.063,99.937,0,0,590635008,63689949184,301408256,2617589760,0,0,0,0,306,342,0,0,0,74,131,0,3221221376,6,8,0,0,0
16-12 11:10:22,0,0.125,99.875,0,0,590635008,63689949184,301408256,2617589760,0,8192,0,2,485,334,0,0,0,90,127,0,3221221376,6,8,0,0,0
16-12 11:10:23,0.062,0.062,99.875,0,0,590635008,63689949184,301408256,2617589760,0,0,0,0,366,342,0,0,0,67,100,0,3221221376,6,8,0,0,0
16-12 11:10:24,0,0.125,99.875,0,0,590635008,63689949184,301408256,2617589760,0,0,0,0,485,334,0,0,0,59,97,0,3221221376,6,8,0,0,0
16-12 11:10:25,0.062,0.062,99.875,0,0,590635008,63689949184,301408256,2617589760,0,0,0,0,366,334,0,0,0,101,161,0,3221221376,6,8,0,0,0
16-12 11:10:26,0,0.125,99.812,0.063,0,590254080,63690330112,301408256,2617589760,0,24576,0,4,365,334,0,0,0,276,361,0,3221221376,6,8,0,0,0
16-12 11:10:27,0.062,0.125,99.813,0,0,590135296,63690448896,301408256,2617589760,0,0,0,0,948,342,0,0,0,110,126,0,3221221376,6,8,0,0,0
16-12 11:10:28,0.062,0.062,99.875,0,0,590135296,63690448896,301408256,2617589760,0,335872,0,76,545,334,0,0,0,113,97,0,3221221376,6,8,0,0,0
16-12 11:10:29,0,0.063,99.937,0,0,590135296,63690448896,301408256,2617589760,0,0,0,0,366,342,0,0,0,85,134,0,3221221376,6,8,0,0,0
16-12 11:10:30,0,0.063,99.937,0,0,590135296,63690448896,301408256,2617589760,0,0,0,0,1000,334,0,0,0,69,97,0,3221221376,6,8,0,0,0
16-12 11:10:31,0.062,0.125,99.813,0,0,590135296,63690448896,301408256,2617589760,0,65536,0,4,426,334,0,0,0,69,103,0,3221221376,6,8,0,0,0
16-12 11:10:32,0.062,0.062,99.875,0,0,590135296,63690448896,301408256,2617589760,0,0,0,0,767,342,0,0,0,96,130,0,3221221376,6,8,0,0,0
16-12 11:10:33,0,0.063,99.937,0,0,590135296,63690448896,301408256,2617589760,0,0,0,0,768,334,0,0,0,97,149,0,3221221376,6,8,0,0,0
16-12 11:10:34,0,0.125,99.875,0,0,590135296,63690448896,301408256,2617589760,0,49152,0,10,545,334,0,0,0,71,95,0,3221221376,6,8,0,0,0
16-12 11:10:35,0.062,0.062,99.875,0,0,590135296,63690448896,301408256,2617589760,0,0,0,0,1102,342,0,0,0,70,105,0,3221221376,6,8,0,0,0
16-12 11:10:36,0,0.062,99.938,0,0,590135296,63690448896,301408256,2617589760,0,0,0,0,437,668,0,0,0,60,93,0,3221221376,6,8,0,0,0
16-12 11:10:37,0.063,0.063,99.875,0,0,590008320,63690575872,301408256,2617589760,0,24576,0,4,186,334,0,0,0,105,167,0,3221221376,6,8,0,0,0
16-12 11:10:38,0,0.063,99.937,0,0,590008320,63690575872,301408256,2617589760,0,0,0,0,365,342,0,0,0,59,95,0,3221221376,6,8,0,0,0
