"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-12.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node12_128.110.153.164_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,0.538,0.083,99.373,0.006,0,589307904,63696740352,298250240,2617241600,1412.829,443269.976,0.109,4.236,0,0,18.939,26.636,23.322,502.129,705.908,0,3221221376,6,8,0,0,0
16-12 11:09:45,0,0,100,0,0,589307904,63696736256,298250240,2617245696,0,0,0,0,425,902,0,0,0,80,134,0,3221221376,6,8,0,0,0
16-12 11:09:46,0,0.125,99.875,0,0,589307904,63696736256,298250240,2617245696,0,0,0,0,1103,334,0,0,0,94,133,0,3221221376,6,8,0,0,0
16-12 11:09:47,0,0.062,99.875,0.062,0,589307904,63696736256,298250240,2617245696,0,3620864,0,672,1102,334,0,0,0,397,173,0,3221221376,6,8,0,0,0
16-12 11:09:48,0,0.062,99.938,0,0,589307904,63696736256,298250240,2617245696,0,0,0,0,508,402,0,0,0,66,101,0,3221221376,6,8,0,0,0
16-12 11:09:49,0,0.063,99.937,0,0,589299712,63696744448,298250240,2617245696,0,0,0,0,770,334,0,0,0,87,144,0,3221221376,6,8,0,0,0
16-12 11:09:50,0,0.062,99.938,0,0,589299712,63696744448,298250240,2617245696,0,0,0,0,580,334,0,0,0,63,111,0,3221221376,6,8,0,0,0
16-12 11:09:51,0,0.125,99.875,0,0,589180928,63696863232,298250240,2617245696,0,0,0,0,425,334,0,0,0,111,129,0,3221221376,6,8,0,0,0
16-12 11:09:52,0,0.062,99.938,0,0,589180928,63696863232,298250240,2617245696,0,0,0,0,1102,334,0,0,0,70,105,0,3221221376,6,8,0,0,0
16-12 11:09:53,0,0.125,99.875,0,0,589180928,63696863232,298250240,2617245696,0,24576,0,4,485,334,0,0,0,90,141,0,3221221376,6,8,0,0,0
