"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-20.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node20_128.110.153.166_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,0.443,0.111,99.443,0.003,0,952442880,62997168128,282140672,2946289664,1419.145,229935.653,0.110,3.866,0,0,14.727,9.592,9.775,307.885,2768.500,0,3221221376,6,9,0,0,0
16-12 11:09:45,1.373,0.499,98.127,0,0,952561664,62997061632,282140672,2946273280,0,0,0,0,5705,6216,0,0,0,992,884,0,3221221376,6,9,0,0,0
16-12 11:09:46,0.063,0.125,99.812,0,0,950669312,62999080960,282140672,2946138112,0,0,0,0,2694,2352,0,0,4,268,397,0,3221221376,6,8,0,0,0
16-12 11:09:47,0,0.125,99.875,0,0,950669312,62999080960,282140672,2946138112,0,0,0,0,1929,927,0,0,0,150,220,0,3221221376,6,8,0,0,0
16-12 11:09:48,0.062,0.062,99.875,0,0,950669312,62999080960,282140672,2946138112,0,0,0,0,425,334,0,0,0,88,156,0,3221221376,6,8,0,0,0
16-12 11:09:49,0.062,0.062,99.812,0.062,0,950669312,62999080960,282140672,2946138112,0,622592,0,8,1938,2113,0,0,0,158,210,0,3221221376,6,8,0,0,0
16-12 11:09:50,0,0.125,99.875,0,0,950669312,62999080960,282140672,2946138112,0,1884160,0,398,699,342,0,0,0,295,158,0,3221221376,6,8,0,0,0
16-12 11:09:51,0,0.063,99.937,0,0,950669312,62999080960,282140672,2946138112,0,0,0,0,850,935,0,3,0,149,229,0,3221221376,6,8,0,0,0
16-12 11:09:52,0,0.125,99.875,0,0,950669312,62999080960,282140672,2946138112,0,0,0,0,2189,1520,0,1,0,136,186,0,3221221376,6,8,0,0,0
16-12 11:09:53,0,0.062,99.938,0,0,950661120,62999089152,282140672,2946138112,0,0,0,0,486,334,0,0,0,86,149,0,3221221376,6,8,0,0,0
16-12 11:09:54,0.063,0.063,99.875,0,0,950661120,62999089152,282140672,2946138112,0,32768,0,4,1573,1520,0,0,0,134,203,0,3221221376,6,8,0,0,0
16-12 11:09:55,0,0.125,99.875,0,0,950661120,62999089152,282140672,2946138112,0,32768,0,8,910,935,2,0,0,134,197,0,3221221376,6,8,0,0,0
16-12 11:09:56,0,0.062,99.938,0,0,950661120,62999089152,282140672,2946138112,0,0,0,0,707,350,0,0,0,102,185,0,3221221376,6,8,0,0,0
16-12 11:09:57,0,0.063,99.937,0,0,950661120,62999089152,282140672,2946138112,0,0,0,0,2742,2113,1,0,3,164,207,0,3221221376,6,8,0,0,0
16-12 11:09:58,0,0.063,99.937,0,0,950661120,62999089152,282140672,2946138112,0,0,0,0,863,744,0,0,0,97,149,0,3221221376,6,8,0,0,0
16-12 11:09:59,0.062,0.125,99.813,0,0,950661120,62999089152,282140672,2946138112,0,0,0,0,670,927,0,0,1,115,189,0,3221221376,6,8,0,0,0
