"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-5.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node5_128.110.153.131_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,0.966,0.129,98.897,0.008,0,591515648,63632224256,312160256,2645352448,1412.595,730354.490,0.109,4.889,0,0,44.310,39.727,45.605,957.347,1173.014,0,3221221376,6,8,0,0,0
16-12 11:09:45,0,0.187,99.813,0,0,591347712,63632388096,312160256,2645356544,0,0,0,0,306,968,0,0,0,69,107,0,3221221376,6,8,0,0,0
16-12 11:09:46,0,0.063,99.937,0,0,591347712,63632388096,312160256,2645356544,0,0,0,0,820,334,0,0,0,82,138,0,3221221376,6,8,0,0,0
16-12 11:09:47,0,0.125,99.875,0,0,591347712,63632388096,312160256,2645356544,0,0,0,0,1385,334,0,0,0,77,113,0,3221221376,6,8,0,0,0
16-12 11:09:48,0.062,0.062,99.813,0.062,0,591347712,63632388096,312160256,2645356544,0,237568,0,8,425,334,0,0,0,93,139,0,3221221376,6,8,0,0,0
16-12 11:09:49,0,0.063,99.937,0,0,591347712,63632388096,312160256,2645356544,0,0,0,0,306,342,0,0,0,58,97,0,3221221376,6,8,0,0,0
16-12 11:09:50,0,0.062,99.938,0,0,591339520,63632396288,312160256,2645356544,0,0,0,0,1043,334,0,0,0,88,147,0,3221221376,6,8,0,0,0
16-12 11:09:51,0,0.063,99.937,0,0,591339520,63632396288,312160256,2645356544,0,0,0,0,306,334,0,0,0,58,97,0,3221221376,6,8,0,0,0
16-12 11:09:52,0,0.125,99.875,0,0,591339520,63632396288,312160256,2645356544,0,0,0,0,1101,334,0,0,0,101,108,0,3221221376,6,8,0,0,0
16-12 11:09:53,0.062,0.062,99.875,0,0,591220736,63632515072,312160256,2645356544,0,2752512,0,544,486,334,0,0,0,358,127,0,3221221376,6,8,0,0,0
16-12 11:09:54,0,0.125,99.875,0,0,591212544,63632523264,312160256,2645356544,0,24576,0,4,485,342,0,0,0,102,144,0,3221221376,6,8,0,0,0
16-12 11:09:55,0,0.063,99.937,0,0,591212544,63632523264,312160256,2645356544,0,0,0,0,366,342,0,0,0,77,93,0,3221221376,6,8,0,0,0
16-12 11:09:56,0,0.125,99.875,0,0,591212544,63632523264,312160256,2645356544,0,0,0,0,707,334,0,0,0,62,99,0,3221221376,6,8,0,0,0
16-12 11:09:57,0,0.063,99.937,0,0,591212544,63632523264,312160256,2645356544,0,0,0,0,1170,334,0,0,0,72,109,0,3221221376,6,8,0,0,0
16-12 11:09:58,0,0.063,99.937,0,0,591085568,63632650240,312160256,2645356544,0,0,0,0,605,334,0,0,0,99,153,0,3221221376,6,8,0,0,0
16-12 11:09:59,0,0.125,99.875,0,0,591085568,63632650240,312160256,2645356544,0,0,0,0,126,334,0,0,0,55,92,0,3221221376,6,8,0,0,0
16-12 11:10:00,0,0.063,99.937,0,0,591085568,63632650240,312160256,2645356544,0,24576,0,4,485,334,0,0,0,69,100,0,3221221376,6,8,0,0,0
16-12 11:10:01,0.062,0.187,99.688,0.062,0,591347712,63632388096,312160256,2645356544,0,90112,0,8,760,342,0,0,0,159,208,0,3221221376,6,8,0,0,0
16-12 11:10:02,0.063,0,99.937,0,0,591347712,63632388096,312160256,2645356544,0,0,0,0,365,342,0,0,0,75,124,0,3221221376,6,8,0,0,0
16-12 11:10:03,0,0.187,99.813,0,0,591339520,63632396288,312160256,2645356544,0,0,0,0,546,334,0,0,0,90,133,0,3221221376,6,8,0,0,0
16-12 11:10:04,0,0.063,99.937,0,0,591339520,63632396288,312160256,2645356544,0,425984,0,104,760,334,0,0,0,107,107,0,3221221376,6,8,0,0,0
16-12 11:10:05,0,0.062,99.938,0,0,591339520,63632396288,312160256,2645356544,0,0,0,0,366,342,0,0,0,60,99,0,3221221376,6,8,0,0,0
16-12 11:10:06,0,0.063,99.937,0,0,591339520,63632396288,312160256,2645356544,0,98304,0,4,665,334,0,0,0,85,136,0,3221221376,6,8,0,0,0
16-12 11:10:07,0,0.125,99.875,0,0,591339520,63632396288,312160256,2645356544,0,0,0,0,700,342,0,0,0,68,101,0,3221221376,6,8,0,0,0
16-12 11:10:08,0.062,0.125,99.813,0,0,591212544,63632523264,312160256,2645356544,0,0,0,0,1349,334,0,0,0,97,132,0,3221221376,6,8,0,0,0
16-12 11:10:09,0,0.063,99.937,0,0,591212544,63632523264,312160256,2645356544,0,0,0,0,306,334,0,0,0,58,95,0,3221221376,6,8,0,0,0
16-12 11:10:10,0,0.062,99.938,0,0,591208448,63632523264,312160256,2645360640,0,81920,0,16,425,438,0,0,0,94,141,0,3221221376,6,8,0,0,0
16-12 11:10:11,0,0.063,99.937,0,0,591208448,63632523264,312160256,2645360640,0,0,0,0,186,342,0,0,0,67,107,0,3221221376,6,8,0,0,0
16-12 11:10:12,0,0.125,99.813,0.062,0,591200256,63632531456,312160256,2645360640,0,49152,0,6,305,334,0,0,0,68,113,0,3221221376,6,8,0,0,0
16-12 11:10:13,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,700,342,0,0,0,97,141,0,3221221376,6,8,0,0,0
16-12 11:10:14,0,0.063,99.937,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,425,334,0,0,0,74,126,0,3221221376,6,8,0,0,0
16-12 11:10:15,0,0.062,99.938,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,426,334,0,0,0,61,95,0,3221221376,6,8,0,0,0
16-12 11:10:16,0,0.063,99.937,0,0,591073280,63632658432,312160256,2645360640,0,24576,0,6,1631,334,0,0,0,87,113,0,3221221376,6,8,0,0,0
16-12 11:10:17,0,0.125,99.875,0,0,591065088,63632666624,312160256,2645360640,0,0,0,0,580,342,0,0,0,64,107,0,3221221376,6,8,0,0,0
16-12 11:10:18,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,24576,0,4,485,334,0,0,0,105,163,0,3221221376,6,8,0,0,0
16-12 11:10:19,0,0.063,99.937,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,546,342,0,0,0,62,94,0,3221221376,6,8,0,0,0
16-12 11:10:20,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,649,334,0,0,0,62,102,0,3221221376,6,8,0,0,0
16-12 11:10:21,0,0.063,99.937,0,0,591065088,63632666624,312160256,2645360640,0,0,0,0,426,334,0,0,0,62,100,0,3221221376,6,8,0,0,0
16-12 11:10:22,0,0.125,99.875,0,0,591065088,63632666624,312160256,2645360640,0,8192,0,2,545,334,0,0,0,85,130,0,3221221376,6,8,0,0,0
16-12 11:10:23,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,366,342,0,0,0,87,127,0,3221221376,6,8,0,0,0
16-12 11:10:24,0,0.062,99.875,0.062,0,591073280,63632658432,312160256,2645360640,0,24576,0,4,365,334,0,0,0,63,97,0,3221221376,6,8,0,0,0
16-12 11:10:25,0,0.062,99.938,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,366,342,0,0,0,58,95,0,3221221376,6,8,0,0,0
16-12 11:10:26,0,0.063,99.937,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,947,334,0,0,0,82,131,0,3221221376,6,8,0,0,0
16-12 11:10:27,0.062,0.062,99.875,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,486,334,0,0,0,61,98,0,3221221376,6,8,0,0,0
16-12 11:10:28,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,8192,0,2,485,334,0,0,0,89,126,0,3221221376,6,8,0,0,0
16-12 11:10:29,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,1061,402,0,0,0,75,105,0,3221221376,6,8,0,0,0
16-12 11:10:30,0,0.062,99.938,0,0,591073280,63632658432,312160256,2645360640,0,24576,0,4,425,334,0,0,0,79,129,0,3221221376,6,8,0,0,0
16-12 11:10:31,0,0.063,99.937,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,768,342,0,0,0,71,106,0,3221221376,6,8,0,0,0
16-12 11:10:32,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,887,334,0,0,0,67,97,0,3221221376,6,8,0,0,0
16-12 11:10:33,0,0.063,99.937,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,366,334,0,0,0,91,133,0,3221221376,6,8,0,0,0
16-12 11:10:34,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,8192,0,2,1281,334,0,0,0,97,140,0,3221221376,6,8,0,0,0
16-12 11:10:35,0.062,0.062,99.875,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,246,342,0,0,0,56,96,0,3221221376,6,8,0,0,0
16-12 11:10:36,0,0.063,99.937,0,0,591073280,63632658432,312160256,2645360640,0,24576,0,4,305,334,0,0,0,65,103,0,3221221376,6,8,0,0,0
16-12 11:10:37,0,0.063,99.937,0,0,591065088,63632666624,312160256,2645360640,0,0,0,0,246,342,0,0,0,59,98,0,3221221376,6,8,0,0,0
16-12 11:10:38,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,545,334,0,0,0,114,153,0,3221221376,6,8,0,0,0
16-12 11:10:39,0,0.125,99.875,0,0,591073280,63632658432,312160256,2645360640,0,0,0,0,486,334,0,0,0,64,94,0,3221221376,6,8,0,0,0
16-12 11:10:40,0,0.063,99.937,0,0,591073280,63632658432,312160256,2645360640,0,8192,0,2,605,334,0,0,0,70,97,0,3221221376,6,8,0,0,0
16-12 11:10:41,0.062,0.062,99.875,0,0,591069184,63632658432,312160256,2645364736,0,0,0,0,246,342,0,0,0,58,95,0,3221221376,6,8,0,0,0
16-12 11:10:42,0,0.062,99.875,0.062,0,591069184,63632658432,312160256,2645364736,0,49152,0,6,485,334,0,0,0,84,145,0,3221221376,6,8,0,0,0
16-12 11:10:43,0.063,0.125,99.812,0,0,590946304,63632777216,312160256,2645368832,0,0,0,0,306,342,0,0,0,269,379,0,3221221376,6,8,0,0,0
16-12 11:10:44,0,0.063,99.937,0,0,590946304,63632777216,312160256,2645368832,0,0,0,0,425,334,0,0,0,79,124,0,3221221376,6,8,0,0,0
16-12 11:10:45,0,0.125,99.875,0,0,590946304,63632777216,312160256,2645368832,0,0,0,0,708,334,0,0,0,67,105,0,3221221376,6,8,0,0,0
16-12 11:10:46,0,0.062,99.938,0,0,590946304,63632777216,312160256,2645368832,0,385024,0,84,305,334,0,0,0,115,128,0,3221221376,6,8,0,0,0
16-12 11:10:47,0,0.063,99.937,0,0,590946304,63632777216,312160256,2645368832,0,0,0,0,1102,342,0,0,0,72,108,0,3221221376,6,8,0,0,0
16-12 11:10:48,0,0.125,99.875,0,0,590954496,63632769024,312160256,2645368832,0,90112,0,4,485,334,0,0,0,93,134,0,3221221376,6,8,0,0,0
16-12 11:10:49,0,0.125,99.875,0,0,590954496,63632769024,312160256,2645368832,0,0,0,0,246,342,0,0,0,57,95,0,3221221376,6,8,0,0,0
16-12 11:10:50,0.062,0.062,99.875,0,0,590954496,63632769024,312160256,2645368832,0,0,0,0,1224,334,0,0,0,89,143,0,3221221376,6,8,0,0,0
16-12 11:10:51,0,0.062,99.938,0,0,590954496,63632769024,312160256,2645368832,0,0,0,0,426,334,0,0,0,63,100,0,3221221376,6,8,0,0,0
16-12 11:10:52,0,0.125,99.875,0,0,590954496,63632769024,312160256,2645368832,0,73728,0,14,940,334,0,0,0,75,103,0,3221221376,6,8,0,0,0
16-12 11:10:53,0.062,0.125,99.813,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,246,342,0,0,0,89,134,0,3221221376,6,8,0,0,0
16-12 11:10:54,0,0.063,99.937,0,0,590962688,63632760832,312160256,2645368832,0,24576,0,4,759,334,0,0,0,90,144,0,3221221376,6,8,0,0,0
16-12 11:10:55,0,0.125,99.875,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,186,342,0,0,0,56,94,0,3221221376,6,8,0,0,0
16-12 11:10:56,0,0.063,99.937,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,939,334,0,0,0,63,89,0,3221221376,6,8,0,0,0
16-12 11:10:57,0,0.062,99.938,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,246,334,0,0,0,55,97,0,3221221376,6,8,0,0,0
16-12 11:10:58,0,0.125,99.875,0,0,591089664,63632633856,312160256,2645368832,0,8192,0,2,1007,538,0,0,0,114,165,0,3221221376,6,8,0,0,0
16-12 11:10:59,0,0.063,99.937,0,0,591089664,63632633856,312160256,2645368832,0,0,0,0,426,342,0,0,0,62,97,0,3221221376,6,8,0,0,0
16-12 11:11:00,0,0.062,99.875,0.062,0,591089664,63632633856,312160256,2645368832,0,24576,0,4,365,334,0,0,0,66,105,0,3221221376,6,8,0,0,0
16-12 11:11:01,0,0.125,99.875,0,0,591089664,63632633856,312160256,2645368832,0,0,0,0,486,342,0,0,0,61,99,0,3221221376,6,8,0,0,0
16-12 11:11:02,0,0.063,99.937,0,0,591089664,63632633856,312160256,2645368832,0,0,0,0,485,334,0,0,0,72,117,0,3221221376,6,8,0,0,0
16-12 11:11:03,0,0.125,99.875,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,726,334,0,0,0,93,129,0,3221221376,6,8,0,0,0
16-12 11:11:04,0,0.063,99.937,0,0,590962688,63632760832,312160256,2645368832,0,8192,0,2,819,334,0,0,0,73,105,0,3221221376,6,8,0,0,0
16-12 11:11:05,0,0.063,99.937,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,768,408,0,0,0,66,103,0,3221221376,6,8,0,0,0
16-12 11:11:06,0,0.125,99.875,0,0,590962688,63632760832,312160256,2645368832,0,24576,0,4,365,334,0,0,0,82,143,0,3221221376,6,8,0,0,0
16-12 11:11:07,0,0.063,99.937,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,426,342,0,0,0,58,91,0,3221221376,6,8,0,0,0
16-12 11:11:08,0,0.125,99.875,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,700,334,0,0,0,86,127,0,3221221376,6,8,0,0,0
16-12 11:11:09,0,0.062,99.938,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,528,334,0,0,0,63,103,0,3221221376,6,8,0,0,0
16-12 11:11:10,0,0.063,99.937,0,0,590962688,63632760832,312160256,2645368832,0,8192,0,2,545,334,0,0,0,83,129,0,3221221376,6,8,0,0,0
16-12 11:11:11,0,0.063,99.937,0,0,590962688,63632760832,312160256,2645368832,0,0,0,0,580,342,0,0,0,79,111,0,3221221376,6,8,0,0,0
16-12 11:11:12,0,0.125,99.813,0.062,0,590962688,63632760832,312160256,2645368832,0,24576,0,4,365,334,0,0,0,65,107,0,3221221376,6,8,0,0,0
16-12 11:11:13,0.062,0.062,99.875,0,0,590958592,63632760832,312160256,2645372928,0,0,0,0,426,342,0,0,0,88,135,0,3221221376,6,8,0,0,0
16-12 11:11:14,0,0.062,99.938,0,0,590958592,63632760832,312160256,2645372928,0,0,0,0,425,334,0,0,0,73,132,0,3221221376,6,8,0,0,0
16-12 11:11:15,0,0.063,99.937,0,0,590958592,63632760832,312160256,2645372928,0,0,0,0,366,334,0,0,0,61,93,0,3221221376,6,8,0,0,0
