"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-16.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node16_128.110.153.179_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,0.573,0.150,99.274,0.003,0,916426752,63006580736,279990272,2972438528,1417.136,241388.961,0.109,4.012,0,0,12.944,13.242,12.286,366.107,3236.841,0,3221221376,6,9,0,0,0
16-12 11:09:45,1.816,0.501,97.683,0,0,917487616,63005536256,279990272,2972430336,0,0,0,0,6112,6321,0,0,0,953,912,0,3221221376,6,9,0,0,0
16-12 11:09:46,1.062,0.562,98.375,0,0,920735744,63002415104,279990272,2972307456,0,0,0,0,6452,5545,0,0,0,761,729,0,3221221376,6,9,0,0,0
16-12 11:09:47,0.688,0.188,99.124,0,0,915750912,63007399936,279990272,2972299264,0,0,0,0,9396,2684,0,0,0,578,646,0,3221221376,6,8,0,0,0
16-12 11:09:48,0,0.125,99.875,0,0,915378176,63007772672,279990272,2972295168,0,0,0,0,1394,1528,4,0,0,117,176,0,3221221376,6,8,0,0,0
16-12 11:09:49,1.126,0.501,98.373,0,0,918740992,63004409856,279990272,2972303360,0,729088,0,10,4894,4149,0,0,0,690,608,0,3221221376,6,9,0,0,0
16-12 11:09:50,56.340,31.043,12.617,0,0,1219538944,62703611904,279990272,2972303360,0,0,0,0,2032,2259,0,0,0,3960,2963735,0,3221221376,6,8,0,0,0
16-12 11:09:51,47.306,3.446,49.248,0,0,1596993536,62325940224,279990272,2972524544,0,0,0,0,969,943,0,4,0,5267,4196,0,3221221376,6,8,0,0,0
16-12 11:09:52,0,0.125,99.875,0,0,1596993536,62325940224,279990272,2972524544,0,0,0,0,1526,951,0,0,0,121,183,0,3221221376,6,8,1,0,0
16-12 11:09:53,0,0.063,99.937,0,0,1596993536,62325940224,279990272,2972524544,0,0,0,0,1149,927,0,0,0,102,150,0,3221221376,6,8,0,0,0
16-12 11:09:54,0,0.062,99.938,0,0,1596993536,62325940224,279990272,2972524544,0,0,0,0,910,927,0,0,0,119,175,0,3221221376,6,8,0,0,0
16-12 11:09:55,0,0.125,99.812,0.062,0,1597087744,62325841920,279994368,2972524544,0,2899968,0,216,1029,927,0,0,0,214,220,0,3221221376,6,8,0,0,0
16-12 11:09:56,4.141,0.753,95.107,0,0,1607532544,62315397120,279994368,2972524544,0,0,0,0,10828928,5524357,85,108,125,3049,3238,0,3221221376,6,70,0,0,0
16-12 11:09:57,5.961,0.634,93.405,0,0,1610952704,62311968768,279994368,2972532736,0,0,0,0,23847451,12104346,174,207,247,5510,3280,0,3221221376,6,70,0,0,0
16-12 11:09:58,13.631,1.529,84.841,0,0,1611698176,62311223296,279994368,2972532736,0,0,0,0,56474210,28693690,433,441,535,11680,8224,0,3221221376,6,70,0,0,0
16-12 11:09:59,16.848,1.730,81.422,0,0,1611460608,62311460864,279994368,2972532736,0,0,0,0,72744305,36958269,656,620,756,14773,10835,0,3221221376,6,70,0,0,0
16-12 11:10:00,19.183,1.879,78.937,0,0,1611784192,62311137280,279994368,2972532736,0,0,0,0,87086982,44267457,816,690,910,17525,13645,0,3221221376,6,70,0,0,0
16-12 11:10:01,21.498,2.453,75.985,0.065,0,1612632064,62310289408,279994368,2972532736,0,1941504,0,372,104898025,53284715,909,857,1095,20990,15873,0,3221221376,6,70,0,0,0
16-12 11:10:02,26.589,3.113,70.298,0,0,1613398016,62309523456,279994368,2972532736,0,0,0,0,142898710,72613253,1343,1312,1581,27602,21639,0,3221221376,6,70,0,0,0
16-12 11:10:03,29.528,2.887,67.585,0,0,1613770752,62309150720,279994368,2972532736,0,0,0,0,168507269,85613065,1777,1490,1800,32529,25836,0,3221221376,6,70,0,0,0
16-12 11:10:04,32.286,3.602,64.113,0,0,1614540800,62308380672,279994368,2972532736,0,0,0,0,195619298,99407304,1912,1729,2174,38057,31130,0,3221221376,6,70,0,0,0
16-12 11:10:05,37.678,3.956,58.366,0,0,1614721024,62308200448,279994368,2972532736,0,0,0,0,234707430,119347192,2493,2098,2730,46330,38495,0,3221221376,6,70,0,0,0
16-12 11:10:06,39.635,4.368,55.997,0,0,1615523840,62307397632,279994368,2972532736,0,0,0,0,262334528,133424248,2949,2284,3016,52326,43292,0,3221221376,6,70,0,0,0
16-12 11:10:07,23.810,2.381,73.810,0,0,1611038720,62311874560,279994368,2972540928,0,98304,0,4,164050563,83453954,1905,1559,1890,33602,28627,0,3221221376,6,8,0,62,0
16-12 11:10:08,0,0.125,99.875,0,0,1610649600,62312263680,279994368,2972540928,0,0,0,0,2318,1568,0,0,0,137,187,0,3221221376,6,8,0,62,0
16-12 11:10:09,0,0.125,99.875,0,0,1610649600,62312263680,279994368,2972540928,0,0,0,0,425,334,0,0,0,80,141,0,3221221376,6,8,0,62,0
16-12 11:10:10,0,0.063,99.937,0,0,1610649600,62312263680,279994368,2972540928,0,0,0,0,1394,1520,4,0,0,122,174,0,3221221376,6,8,0,62,0
16-12 11:10:11,0.062,0.125,99.813,0,0,1610657792,62312255488,279994368,2972540928,0,0,0,0,1610,1163,0,0,0,168,232,0,3221221376,6,8,0,62,0
16-12 11:10:12,15.466,1.816,82.718,0,0,919756800,63002955776,279994368,2972741632,0,81920,0,8,186,447,0,0,0,1221,578,0,3221221376,6,8,0,62,0
16-12 11:10:13,0,0.063,99.937,0,0,917762048,63004725248,279994368,2972958720,0,0,0,0,1363,959,0,0,0,104,173,0,3221221376,6,8,0,62,0
16-12 11:10:14,0.188,0.125,99.688,0,0,918310912,63004176384,279994368,2972958720,0,0,0,0,2933,2978,1,0,4,206,196,0,3221221376,6,9,0,62,0
16-12 11:10:15,1.437,0.562,98.001,0,0,918372352,63004102656,279994368,2972962816,0,778240,0,164,8141,84274,1,0,0,965,841,0,3221221376,6,9,0,62,0
16-12 11:10:16,0.125,0.125,99.750,0,0,918114304,63004360704,279994368,2972971008,0,0,0,0,11518,166803,0,0,0,332,429,0,3221221376,6,9,0,62,0
16-12 11:10:17,0,0.250,99.625,0.125,0,917229568,63005245440,279994368,2972971008,0,1138688,0,72,10223,146312,0,0,8,493,643,0,3221221376,6,8,0,62,0
16-12 11:10:18,0,0.063,99.937,0,0,916955136,63005519872,279994368,2972962816,0,0,0,0,246,358,0,0,0,104,153,0,3221221376,6,8,0,62,0
16-12 11:10:19,1.564,0.563,97.872,0,0,917168128,63005270016,279994368,2973003776,0,0,0,0,8210,49916,0,3,0,1038,934,0,3221221376,6,8,0,62,0
16-12 11:10:20,0.063,0.125,99.812,0,0,917643264,63004794880,279994368,2972999680,0,8192,0,2,2551,2418,0,1,0,207,195,0,3221221376,6,9,0,62,0
16-12 11:10:21,1.626,0.563,97.811,0,0,917495808,63004934144,279994368,2973003776,0,0,0,0,4977,5091,0,0,4,983,868,0,3221221376,6,8,0,62,0
16-12 11:10:22,0,0.062,99.875,0.062,0,916983808,63005487104,279994368,2972958720,0,122880,0,4,970,951,0,3,0,121,219,0,3221221376,6,8,0,62,0
16-12 11:10:23,0.063,0.125,99.812,0,0,917684224,63004786688,279994368,2972958720,0,8192,0,2,2180,1759,0,0,0,206,210,0,3221221376,6,9,0,62,0
16-12 11:10:24,1.816,0.626,97.558,0,0,917286912,63005204480,279994368,2972938240,0,0,0,0,5332,5664,0,5,0,935,898,0,3221221376,6,8,0,62,0
16-12 11:10:25,1.502,0.751,97.747,0,0,917266432,63005646848,279994368,2972524544,0,1622016,0,328,6236,6175,0,0,0,1174,883,0,3221221376,6,8,0,62,0
16-12 11:10:26,1.064,0.501,98.436,0,0,920502272,63002411008,279994368,2972524544,0,0,0,0,5841,4774,4,0,0,682,670,0,3221221376,6,9,0,62,0
16-12 11:10:27,0.376,0.188,99.436,0,0,916578304,63006330880,279994368,2972528640,0,0,0,0,10555,3507,4,0,0,535,553,0,3221221376,6,8,0,62,0
16-12 11:10:28,0,0.125,99.875,0,0,916570112,63006339072,279994368,2972520448,0,262144,0,8,850,943,0,0,0,106,162,0,3221221376,6,8,0,62,0
16-12 11:10:29,0,0.063,99.937,0,0,916570112,63006339072,279994368,2972520448,0,0,0,0,1664,943,0,0,0,113,163,0,3221221376,6,8,0,62,0
16-12 11:10:30,17.188,7.250,75.562,0,0,1077878784,62845030400,279994368,2972516352,0,0,0,0,5683,5457,0,0,0,1814,602173,0,3221221376,6,8,0,62,0
16-12 11:10:31,73.688,26.312,0,0,0,1565147136,62357913600,279994368,2972352512,0,0,0,0,2519,2137,0,4,4,7578,2412190,0,3221221376,6,8,0,62,0
16-12 11:10:32,3.442,0.313,96.245,0,0,1596063744,62326816768,279994368,2972532736,0,0,0,0,768,358,0,0,0,372,640,0,3221221376,6,8,0,62,0
16-12 11:10:33,0,0.125,99.875,0,0,1596063744,62326816768,279994368,2972532736,0,0,0,0,1573,1536,0,3,0,117,178,0,3221221376,6,8,0,62,0
16-12 11:10:34,0,0.125,99.875,0,0,1596063744,62326816768,279994368,2972532736,0,0,0,0,1706,935,0,5,0,113,167,0,3221221376,6,8,0,62,0
16-12 11:10:35,0,0.063,99.875,0.063,0,1596162048,62326718464,279994368,2972532736,0,1105920,0,8,365,342,0,0,0,115,196,0,3221221376,6,8,0,62,0
16-12 11:10:36,1.880,0.439,97.682,0,0,1598386176,62324494336,279994368,2972532736,0,0,0,0,8667646,4414741,36,69,14,1959,2790,0,3221221376,6,25,0,65,0
16-12 11:10:37,28.295,2.713,68.992,0,0,1610813440,62312054784,279994368,2972545024,0,0,0,0,146705997,74603561,1216,1569,2089,29031,24210,0,3221221376,6,70,0,62,0
16-12 11:10:38,25.298,2.517,72.185,0,0,1611976704,62310891520,279994368,2972545024,0,0,0,0,143662432,72997101,1111,1377,2063,27674,21721,0,3221221376,6,70,0,62,0
