"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-21.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node21_128.110.153.227_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,0.462,0.116,99.419,0.003,0,933941248,63020711936,278081536,2945441792,1416.912,228410.033,0.109,3.802,0,0,10.967,10.166,14.949,325.368,2785.019,0,3221221376,6,9,0,0,0
16-12 11:09:45,1.501,0.750,97.749,0,0,928882688,63025778688,278081536,2945425408,0,0,0,0,6788,7909,0,0,3,1208,993,0,3221221376,6,9,0,0,0
16-12 11:09:46,0,0.250,99.750,0,0,927596544,63027191808,278081536,2945290240,0,0,0,0,2461,2153,0,0,1,244,386,0,3221221376,6,8,0,0,0
16-12 11:09:47,0.062,0.062,99.875,0,0,927596544,63027191808,278081536,2945290240,0,0,0,0,1504,334,0,0,0,120,197,0,3221221376,6,8,0,0,0
16-12 11:09:48,0,0.125,99.875,0,0,927461376,63027326976,278081536,2945290240,0,647168,0,8,1938,2315,0,4,0,158,209,0,3221221376,6,8,0,0,0
16-12 11:09:49,0,0.063,99.937,0,0,927453184,63027335168,278081536,2945290240,0,0,0,0,425,350,0,0,0,99,171,0,3221221376,6,8,0,0,0
16-12 11:09:50,0,0.125,99.875,0,0,927436800,63027351552,278081536,2945290240,0,0,0,0,1124,927,0,0,0,108,167,0,3221221376,6,8,0,0,0
16-12 11:09:51,0,0.125,99.875,0,0,927436800,63027351552,278081536,2945290240,0,0,0,0,1513,1520,0,0,0,131,197,0,3221221376,6,8,0,0,0
16-12 11:09:52,0.062,0.062,99.875,0,0,927436800,63027351552,278081536,2945290240,0,0,0,0,982,334,0,0,0,93,149,0,3221221376,6,8,0,0,0
16-12 11:09:53,0,0.125,99.875,0,0,927436800,63027351552,278081536,2945290240,0,0,0,0,1149,927,7,0,0,103,152,0,3221221376,6,8,0,0,0
16-12 11:09:54,0,0.125,99.813,0.062,0,927436800,63027351552,278081536,2945290240,0,24576,0,4,910,927,1,3,4,123,193,0,3221221376,6,8,0,0,0
16-12 11:09:55,0,0.125,99.875,0,0,927436800,63027351552,278081536,2945290240,0,0,0,0,1029,951,0,1,0,133,201,0,3221221376,6,8,0,0,0
16-12 11:09:56,0,0.063,99.937,0,0,927436800,63027351552,278081536,2945290240,0,0,0,0,648,394,0,0,0,87,141,0,3221221376,6,8,0,0,0
16-12 11:09:57,0,0.125,99.875,0,0,927436800,63027351552,278081536,2945290240,0,0,0,0,2377,1520,0,0,7,130,177,0,3221221376,6,8,0,0,0
16-12 11:09:58,0,0.063,99.937,0,0,927436800,63027351552,278081536,2945290240,0,0,0,0,1108,1261,0,0,4,101,152,0,3221221376,6,8,0,0,0
16-12 11:09:59,0,0.125,99.875,0,0,927436800,63027351552,278081536,2945290240,0,0,0,0,789,927,0,3,5,129,215,0,3221221376,6,8,0,0,0
16-12 11:10:00,0,0.125,99.875,0,0,927432704,63027351552,278085632,2945290240,0,24576,0,4,910,935,6,1,0,112,168,0,3221221376,6,8,0,0,0
