"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-34.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node34_128.110.153.163_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,0.401,0.097,99.499,0.002,0,1018810368,64200560640,245039104,1793806336,1404.150,200007.004,0.109,3.412,0,0,9.033,9.008,8.961,285.923,2903.895,0,3221221376,6,8,1,0,0
16-12 11:09:45,1.437,0.687,97.876,0,0,1006428160,64212938752,245039104,1793818624,0,0,0,0,9315,6783,1,0,0,836,806,0,3221221376,6,9,0,0,0
16-12 11:09:46,0.125,0.250,99.625,0,0,1004249088,64215244800,245039104,1793679360,0,0,0,0,1983,2293,0,0,0,394,428,0,3221221376,6,8,0,0,0
16-12 11:09:47,0,0.063,99.937,0,0,1004232704,64215261184,245039104,1793679360,0,0,0,0,2048,927,0,0,0,161,258,0,3221221376,6,8,0,0,0
16-12 11:09:48,0.062,0.062,99.875,0,0,1004232704,64215261184,245039104,1793679360,0,0,0,0,1394,1520,0,0,7,122,166,0,3221221376,6,8,0,0,0
16-12 11:09:49,0,0.063,99.937,0,0,1004232704,64215261184,245039104,1793679360,0,0,0,0,499,408,0,0,0,105,153,0,3221221376,6,8,1,0,0
16-12 11:09:50,0.063,0.188,99.750,0,0,1004916736,64214577152,245039104,1793679360,0,614400,0,6,3551,4486,4,0,1,260,238,0,3221221376,6,9,0,0,0
16-12 11:09:51,0.062,0.125,99.812,0,0,1004433408,64215060480,245039104,1793679360,0,0,0,0,1073,1279,0,0,0,211,252,0,3221221376,6,8,1,0,0
16-12 11:09:52,0.062,0.062,99.875,0,0,1004494848,64214999040,245039104,1793679360,0,0,0,0,1592,1031,0,0,0,132,202,0,3221221376,6,8,0,0,0
16-12 11:09:53,0,0.063,99.937,0,0,1004494848,64214999040,245039104,1793679360,0,0,0,0,1149,927,0,0,0,100,151,0,3221221376,6,8,0,0,0
16-12 11:09:54,0,0.125,99.875,0,0,1004494848,64214999040,245039104,1793679360,0,0,0,0,910,927,0,0,0,100,153,0,3221221376,6,8,0,0,0
16-12 11:09:55,0.062,0.062,99.875,0,0,1004494848,64214999040,245039104,1793679360,0,0,0,0,2117,2113,0,0,0,166,230,0,3221221376,6,8,0,0,0
16-12 11:09:56,0,0.063,99.937,0,0,1004494848,64214999040,245039104,1793679360,0,65536,0,4,588,334,0,0,0,97,154,0,3221221376,6,8,0,0,0
16-12 11:09:57,0.062,0.062,99.875,0,0,1004494848,64214999040,245039104,1793679360,0,0,0,0,1773,935,0,0,0,121,203,0,3221221376,6,8,0,0,0
16-12 11:09:58,0,0.063,99.937,0,0,1004494848,64214999040,245039104,1793679360,0,0,0,0,1712,1854,0,0,0,124,167,0,3221221376,6,8,0,0,0
16-12 11:09:59,0.062,0.062,99.875,0,0,1004494848,64214999040,245039104,1793679360,0,0,0,0,789,927,0,0,3,110,181,0,3221221376,6,8,0,0,0
16-12 11:10:00,0.062,0.125,99.813,0,0,1004486656,64215007232,245039104,1793679360,0,0,0,0,1454,1520,0,0,1,121,171,0,3221221376,6,8,0,0,0
16-12 11:10:01,0.063,0.125,99.750,0.063,0,1004597248,64214896640,245039104,1793679360,0,1712128,0,386,879,334,0,0,0,517,263,0,3221221376,6,8,0,0,0
16-12 11:10:02,0,0.125,99.875,0,0,1004589056,64214904832,245039104,1793679360,0,0,0,0,790,935,0,0,4,117,189,0,3221221376,6,8,0,0,0
16-12 11:10:03,0.063,0.063,99.875,0,0,1004589056,64214904832,245039104,1793679360,0,0,0,0,1753,1520,0,0,0,145,208,0,3221221376,6,8,0,0,0
16-12 11:10:04,0,0.125,99.875,0,0,1004589056,64214904832,245039104,1793679360,0,0,0,0,581,334,0,0,0,81,136,0,3221221376,6,8,0,0,0
16-12 11:10:05,0.062,0.125,99.812,0,0,1004589056,64214904832,245039104,1793679360,0,16384,0,4,1633,1586,0,0,0,140,173,0,3221221376,6,8,0,0,0
16-12 11:10:06,0,0.063,99.937,0,0,1004580864,64214913024,245039104,1793679360,0,0,0,0,1030,935,4,0,0,102,159,0,3221221376,6,8,0,0,0
16-12 11:10:07,0,0.062,99.875,0.062,0,1004580864,64214913024,245039104,1793679360,0,98304,0,4,879,334,0,0,0,130,228,0,3221221376,6,8,0,0,0
16-12 11:10:08,0,0.125,99.875,0,0,1004580864,64214913024,245039104,1793679360,0,0,0,0,1774,935,0,0,0,118,168,0,3221221376,6,8,0,0,0
16-12 11:10:09,0,0.125,99.875,0,0,1004580864,64214913024,245039104,1793679360,0,0,0,0,969,927,3,0,0,104,148,0,3221221376,6,8,0,0,0
16-12 11:10:10,0,0.063,99.937,0,0,1004568576,64214921216,245039104,1793683456,0,884736,0,160,850,927,1,4,0,158,157,0,3221221376,6,8,0,0,0
