"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-22.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.176_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 17:56:59 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","63","64","65","int","csw","used","free","lis","act","syn","tim","clo"
05-12 17:56:59,1.040,0.296,98.660,0.003,0,516562944,65641791488,205660160,943464448,1136.642,108719.586,0.058,4.111,0,0,49.429,49.572,49.493,540.555,2080.121,0,3221221376,10,9,0,1,0
05-12 17:57:00,3.509,1.003,95.489,0,0,518225920,65640144896,205660160,943448064,0,393216,0,8,4171,4722,0,0,0,676,723,0,3221221376,10,10,0,1,0
05-12 17:57:01,0,0.375,99.625,0,0,518496256,65639874560,205660160,943448064,0,0,0,0,17235,3650,1,0,0,249,345,0,3221221376,10,10,0,1,0
05-12 17:57:02,0.250,0.125,99.625,0,0,516898816,65641472000,205660160,943439872,0,0,0,0,3464,1648,0,0,0,229,385,0,3221221376,10,9,0,1,0
05-12 17:57:03,2.875,1.125,96,0,0,518934528,65639436288,205660160,943448064,0,0,0,0,26300,5154,0,0,0,744,748,0,3221221376,10,10,0,1,0
05-12 17:57:04,3.630,1.377,94.994,0,0,518635520,65639735296,205660160,943452160,0,0,0,29,4969,5494,1,0,0,896,893,0,3221221376,10,10,0,1,0
05-12 17:57:05,0.125,0.251,99.624,0,0,517070848,65641431040,205660160,943308800,0,2203648,0,427,2258,1570,0,0,0,332,370,0,3221221376,10,9,0,1,0
05-12 17:57:06,0.125,0.125,99.625,0.125,0,517070848,65641431040,205660160,943308800,0,204800,0,4,802,350,0,0,0,98,161,0,3221221376,10,9,0,1,0
05-12 17:57:07,0,0.125,99.875,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,989,350,0,0,0,95,160,0,3221221376,10,9,0,1,0
05-12 17:57:08,0.125,0.250,99.625,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,358,564,2,0,0,86,159,0,3221221376,10,9,0,1,0
05-12 17:57:09,0.125,0.125,99.750,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,820,342,0,0,0,99,155,0,3221221376,10,9,0,1,0
05-12 17:57:10,0,0.125,99.875,0,0,517070848,65641431040,205660160,943308800,0,884736,0,186,246,334,0,0,0,176,141,0,3221221376,10,9,0,1,0
05-12 17:57:11,0,0.125,99.875,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,897,580,1,0,0,98,174,0,3221221376,10,9,0,1,0
05-12 17:57:12,0.125,0.125,99.750,0,0,517070848,65641431040,205660160,943308800,0,32768,0,4,1036,342,0,0,0,102,158,0,3221221376,10,9,0,1,0
05-12 17:57:13,0,0.250,99.750,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,1521,350,0,0,0,98,147,0,3221221376,10,9,0,1,0
05-12 17:57:14,0.125,0.125,99.750,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,418,564,1,0,0,81,147,0,3221221376,10,9,0,1,0
05-12 17:57:15,0,0.125,99.875,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,545,342,0,0,0,91,157,0,3221221376,10,9,0,1,0
05-12 17:57:16,0.125,0.125,99.750,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,1110,334,0,0,0,92,145,0,3221221376,10,9,0,1,0
05-12 17:57:17,0,0.125,99.875,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,699,334,0,0,0,83,141,0,3221221376,10,9,0,1,0
05-12 17:57:18,0.125,0.250,99.625,0,0,517070848,65641431040,205660160,943308800,0,24576,0,4,1334,564,1,0,0,115,186,0,3221221376,10,9,0,1,0
05-12 17:57:19,0.125,0.125,99.750,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,545,358,0,0,0,95,163,0,3221221376,10,9,0,1,0
05-12 17:57:20,0,0.125,99.875,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,828,334,0,0,0,89,141,0,3221221376,10,9,0,1,0
05-12 17:57:21,0.125,0.125,99.750,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,991,564,1,0,0,90,145,0,3221221376,10,9,0,1,0
05-12 17:57:22,0.125,0.125,99.750,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,306,342,0,0,0,79,137,0,3221221376,10,9,0,1,0
05-12 17:57:23,0,0.250,99.750,0,0,517070848,65641431040,205660160,943308800,0,0,0,0,485,334,0,0,0,91,157,0,3221221376,10,9,0,1,0
05-12 17:57:24,0.125,0.125,99.625,0.125,0,517070848,65641431040,205660160,943308800,0,24576,0,4,598,564,1,0,0,101,168,0,3221221376,10,9,0,1,0
05-12 17:57:25,0.125,0.125,99.750,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,770,358,0,0,0,90,149,0,3221221376,10,9,0,1,0
05-12 17:57:26,0,0.250,99.750,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,974,334,0,0,0,91,150,0,3221221376,10,9,0,1,0
05-12 17:57:27,0.125,0.125,99.750,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,425,334,0,0,0,91,153,0,3221221376,10,9,0,1,0
05-12 17:57:28,0,0.250,99.750,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,598,564,1,0,0,87,156,0,3221221376,10,9,0,1,0
05-12 17:57:29,0,0.125,99.875,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,767,342,0,0,0,92,153,0,3221221376,10,9,0,1,0
05-12 17:57:30,0.125,0.125,99.750,0,0,517066752,65641431040,205660160,943312896,0,57344,0,6,1223,334,0,0,0,104,161,0,3221221376,10,9,0,1,0
05-12 17:57:31,0,0.125,99.875,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,1112,580,1,0,0,101,171,0,3221221376,10,9,0,1,0
05-12 17:57:32,0.125,0.250,99.625,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,581,402,0,0,0,85,141,0,3221221376,10,9,0,1,0
05-12 17:57:33,0,0.125,99.875,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,485,438,0,0,0,83,135,0,3221221376,10,9,0,1,0
05-12 17:57:34,0,0.125,99.875,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,1215,564,1,0,0,92,167,0,3221221376,10,9,0,1,0
05-12 17:57:35,0.125,0.125,99.750,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,245,342,0,0,0,88,161,0,3221221376,10,9,0,1,0
05-12 17:57:36,0,0.125,99.750,0.125,0,517066752,65641431040,205660160,943312896,0,24576,0,4,648,334,0,0,0,93,152,0,3221221376,10,9,0,1,0
05-12 17:57:37,0.125,0.250,99.625,0,0,517066752,65641431040,205660160,943312896,0,0,0,0,982,350,0,0,0,91,152,0,3221221376,10,9,0,1,0
05-12 17:57:38,0,0.125,99.875,0,0,516812800,65641684992,205660160,943312896,0,0,0,0,894,827,1,0,0,136,193,0,3221221376,10,9,0,1,0
05-12 17:57:39,2.497,1.124,96.380,0,0,523137024,65635360768,205660160,943321088,0,0,0,0,5019,3797,0,0,0,548,617,0,3221221376,10,10,0,1,0
05-12 17:57:40,4.125,1,94.875,0,0,522498048,65635995648,205660160,943329280,0,1212416,0,274,5335,5516,0,0,0,935,903,0,3221221376,10,10,0,1,0
05-12 17:57:41,0.250,0.501,99.249,0,0,518602752,65639890944,205660160,943325184,0,0,0,0,14571,4042,1,0,0,330,414,0,3221221376,10,10,0,1,0
