"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-5.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.173_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 17:56:59 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 17:56:59,0.953,0.106,98.920,0.021,0,3334381568,59459772416,343797760,4068253696,1126.182,1262622.026,0.067,4.841,0,0,33.580,35.883,31.193,892.673,1445.502,0,3221221376,8,18,0,0,0
05-12 17:57:00,0.062,0.062,99.875,0,0,3334324224,59459825664,343797760,4068257792,0,0,0,0,365,902,0,0,0,124,219,0,3221221376,8,18,0,0,0
05-12 17:57:01,0,0.063,99.937,0,0,3334316032,59459833856,343797760,4068257792,0,0,0,0,298,564,0,0,0,84,150,0,3221221376,8,18,0,0,0
05-12 17:57:02,0,0.063,99.937,0,0,3334316032,59459833856,343797760,4068257792,0,1400832,0,306,185,334,0,0,0,227,156,0,3221221376,8,18,0,0,0
05-12 17:57:03,0,0.062,99.938,0,0,3334316032,59459833856,343797760,4068257792,0,0,0,0,795,342,0,0,0,98,168,0,3221221376,8,18,0,0,0
05-12 17:57:04,0,0.125,99.875,0,0,3334242304,59459907584,343797760,4068257792,0,204800,0,6,956,735,0,0,0,122,225,0,3221221376,8,18,0,0,0
05-12 17:57:05,0.063,0.063,99.875,0,0,3332587520,59461562368,343797760,4068257792,0,0,0,0,1181,763,0,0,0,175,321,0,3221221376,8,17,0,0,0
05-12 17:57:06,0,0.063,99.937,0,0,3332415488,59461734400,343797760,4068257792,0,0,0,0,921,334,0,0,0,98,171,0,3221221376,8,17,0,0,0
05-12 17:57:07,0,0.063,99.937,0,0,3332415488,59461734400,343797760,4068257792,0,0,0,0,700,564,0,0,0,94,164,0,3221221376,8,17,0,0,0
05-12 17:57:08,0,0.063,99.937,0,0,3332288512,59461861376,343797760,4068257792,0,0,0,0,647,334,0,0,0,112,200,0,3221221376,8,17,0,0,0
05-12 17:57:09,0,0.125,99.875,0,0,3332288512,59461861376,343797760,4068257792,0,0,0,0,581,334,0,0,0,89,149,0,3221221376,8,17,0,0,0
05-12 17:57:10,0,0.062,99.875,0.062,0,3332280320,59461869568,343797760,4068257792,0,73728,0,4,485,334,0,0,0,115,193,0,3221221376,8,17,0,0,0
05-12 17:57:11,0,0.063,99.937,0,0,3332280320,59461869568,343797760,4068257792,0,0,0,0,606,342,0,0,0,88,145,0,3221221376,8,17,0,0,0
05-12 17:57:12,0,0.125,99.875,0,0,3332280320,59461869568,343797760,4068257792,0,0,0,0,1035,334,0,0,0,112,195,0,3221221376,8,17,0,0,0
05-12 17:57:13,17.765,0.753,81.481,0,0,3409391616,59384750080,343797760,4068265984,0,0,0,0,94364,796031,5,2,84,2402,11202,0,3221221376,8,25,0,0,0
05-12 17:57:14,23.287,0.381,76.332,0,0,3457802240,59336339456,343797760,4068265984,0,0,0,0,199699,1719272,5,3,90,3071,9125,0,3221221376,8,25,0,0,0
05-12 17:57:15,10.183,0.380,89.437,0,0,3488403456,59305738240,343797760,4068265984,0,0,0,0,183432,1487347,5,0,70,2242,4508,0,3221221376,8,25,0,0,0
05-12 17:57:16,10.739,0.316,88.945,0,0,3522179072,59271962624,343797760,4068265984,0,90112,0,6,185447,1529047,4,0,97,2294,3406,0,3221221376,8,25,0,0,0
05-12 17:57:17,11.825,0.381,87.794,0,0,3562684416,59231457280,343797760,4068265984,0,0,0,0,298990,2546993,3,0,114,3108,3961,0,3221221376,8,25,0,0,0
05-12 17:57:18,9.698,0.567,89.736,0,0,3594936320,59199205376,343797760,4068265984,0,0,0,0,358229,3085454,5,0,68,3172,4038,0,3221221376,8,25,0,0,0
05-12 17:57:19,12.192,0.695,87.113,0,0,3665281024,59128860672,343797760,4068265984,0,0,0,0,359572,3280362,4,1,198,3513,4109,0,3221221376,8,26,0,0,0
05-12 17:57:20,7.692,0.441,91.866,0,0,3704516608,59089625088,343797760,4068265984,0,0,0,0,299935,2435917,12,5,205,2978,3135,0,3221221376,8,26,0,0,0
05-12 17:57:21,9.930,0.443,89.627,0,0,3729911808,59064229888,343797760,4068265984,0,0,0,0,319362,2823211,4,3,325,3144,3733,0,3221221376,8,26,0,0,0
05-12 17:57:22,11.321,0.818,87.862,0,0,3846852608,58947284992,343801856,4068265984,0,24576,0,4,211171,1564944,5,0,237,2440,2302,0,3221221376,8,41,0,0,0
05-12 17:57:23,8.454,0.505,91.041,0,0,3914342400,58879791104,343801856,4068270080,0,0,0,0,236413,2136945,3,0,6,2537,3512,0,3221221376,8,41,0,0,0
05-12 17:57:24,1.440,0.125,98.435,0,0,3922591744,58871537664,343801856,4068274176,0,0,0,0,68644,553859,0,0,0,689,818,0,3221221376,8,41,0,0,0
05-12 17:57:25,0.062,0.062,99.875,0,0,3922591744,58871537664,343801856,4068274176,0,0,0,0,486,342,0,0,0,92,146,0,3221221376,8,41,0,0,0
05-12 17:57:26,0,0.063,99.937,0,0,3922591744,58871537664,343801856,4068274176,0,0,0,0,1378,334,0,0,0,99,166,0,3221221376,8,41,0,0,0
05-12 17:57:27,0.062,0.125,99.813,0,0,3922591744,58871537664,343801856,4068274176,0,0,0,0,538,564,0,0,0,110,177,0,3221221376,8,41,0,0,0
05-12 17:57:28,0,0.062,99.875,0.062,0,3922591744,58871537664,343801856,4068274176,0,98304,0,10,365,334,0,0,0,111,196,0,3221221376,8,41,0,0,0
