"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-9.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.160_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 17:56:59 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 17:56:59,0.445,0.047,99.496,0.012,0,3335708672,59603378176,292356096,3985911808,1134.899,613216.766,0.066,3.108,0,0,14.213,14.436,7.748,356.934,671.849,0,3221221376,8,18,0,3,0
05-12 17:57:00,0,0,99.938,0.062,0,3335217152,59603857408,292360192,3985920000,0,163840,0,6,365,902,0,0,0,128,223,0,3221221376,8,18,0,3,0
05-12 17:57:01,0.062,0.062,99.875,0,0,3335217152,59603857408,292360192,3985920000,0,0,0,0,298,580,0,0,0,86,152,0,3221221376,8,18,0,1,0
05-12 17:57:02,0,0.063,99.937,0,0,3335217152,59603857408,292360192,3985920000,0,0,0,0,185,334,0,0,0,77,142,0,3221221376,8,18,0,1,0
05-12 17:57:03,0,0.125,99.875,0,0,3335217152,59603857408,292360192,3985920000,0,0,0,0,1130,334,0,0,0,94,153,0,3221221376,8,18,0,1,0
05-12 17:57:04,0,0.063,99.937,0,0,3335217152,59603857408,292360192,3985920000,0,0,0,0,621,735,0,0,0,98,189,0,3221221376,8,18,0,1,0
05-12 17:57:05,0,0.063,99.937,0,0,3335471104,59603603456,292360192,3985920000,0,0,0,0,923,334,0,0,0,107,192,0,3221221376,8,18,0,0,0
05-12 17:57:06,0.063,0.125,99.812,0,0,3334217728,59604852736,292364288,3985920000,0,24576,0,4,1351,985,0,2,0,190,312,0,3221221376,8,17,0,0,0
05-12 17:57:07,0,0.125,99.875,0,0,3333869568,59605200896,292364288,3985920000,0,0,0,0,528,350,0,0,0,88,158,0,3221221376,8,17,0,0,0
05-12 17:57:08,0,0.063,99.937,0,0,3333869568,59605200896,292364288,3985920000,0,0,0,0,647,334,0,0,0,108,187,0,3221221376,8,17,0,0,0
