"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-20.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.188_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 17:56:59 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 17:56:59,1.873,0.837,97.288,0.002,0,700567552,65422761984,206819328,964366336,1158.661,122976.182,0.059,4.496,0,0,31.817,31.485,31.055,754.805,4935.012,0,3221221376,11,9,1,1,0
05-12 17:57:00,1.749,0.625,97.626,0,0,703815680,65419509760,206819328,964382720,0,180224,0,8,10412,5971,0,0,0,837,782,0,3221221376,11,10,0,1,0
05-12 17:57:01,0.125,0.125,99.750,0,0,702062592,65421258752,206819328,964382720,0,0,0,0,14504,3736,0,0,0,312,544,0,3221221376,11,9,0,1,0
05-12 17:57:02,0.125,0.125,99.750,0,0,702586880,65420734464,206819328,964378624,0,0,0,0,2849,1801,0,0,0,211,249,0,3221221376,11,10,0,1,0
05-12 17:57:03,1.313,0.563,98.124,0,0,701968384,65421352960,206819328,964378624,0,0,0,0,25909,4866,0,0,0,863,876,0,3221221376,11,9,1,1,0
05-12 17:57:04,1.753,0.814,97.433,0,0,703385600,65420115968,206819328,964247552,0,2686976,0,554,6119,5916,0,0,0,1278,937,0,3221221376,11,10,0,1,0
05-12 17:57:05,1.378,0.626,97.996,0,0,703954944,65419542528,206823424,964247552,0,253952,0,10,15430,7061,0,0,0,1030,941,0,3221221376,11,10,0,1,0
05-12 17:57:06,25.689,10.589,63.722,0,0,918118400,65205379072,206823424,964255744,0,0,0,0,3961,3554,0,0,0,2290,785245,0,3221221376,11,10,0,1,0
05-12 17:57:07,66.999,22.707,10.293,0,0,1358864384,64764624896,206823424,964263936,0,0,0,0,982,588,0,0,0,6782,1758691,0,3221221376,11,10,0,1,0
05-12 17:57:08,0,0.063,99.937,0,0,1358864384,64764624896,206823424,964263936,0,0,0,0,305,358,0,0,0,83,150,0,3221221376,11,10,0,1,0
05-12 17:57:09,0.062,0.125,99.813,0,0,1358864384,64764624896,206823424,964263936,0,1974272,0,346,821,334,0,0,0,227,155,0,3221221376,11,10,0,1,0
05-12 17:57:10,0,0.063,99.937,0,0,1358864384,64764624896,206823424,964263936,0,0,0,0,365,350,0,0,0,104,179,0,3221221376,11,10,0,1,0
05-12 17:57:11,0,0.063,99.875,0.063,0,1358864384,64764624896,206823424,964263936,0,221184,0,4,993,564,0,0,0,108,212,0,3221221376,11,10,0,1,0
05-12 17:57:12,6.508,0.688,92.804,0,0,1397846016,64725643264,206823424,964263936,0,0,0,0,365560,210210,24,24,24,1583,6821,0,3221221376,11,129,0,1,0
05-12 17:57:13,65.582,16.083,18.335,0,0,1614938112,64508547072,206823424,964268032,0,0,0,0,44228068,23118339,818,797,661,15679,23044,0,3221221376,11,188,0,1,0
05-12 17:57:14,71.262,23.323,5.415,0,0,1692176384,64431308800,206823424,964268032,0,0,0,0,48871709,25513954,743,903,754,16243,15361,0,3221221376,11,193,0,1,0
05-12 17:57:15,71.446,25.292,3.262,0,0,1714900992,64408584192,206823424,964268032,0,0,0,0,43339073,22653244,706,853,697,15001,12427,0,3221221376,11,193,0,1,0
05-12 17:57:16,66.402,26.341,7.256,0,0,1719660544,64403824640,206823424,964268032,0,0,0,0,58207394,30427836,1172,1046,783,18618,17550,0,3221221376,11,196,0,1,0
05-12 17:57:17,57.579,26.406,16.015,0,0,1722093568,64401391616,206823424,964268032,0,81920,0,8,83654442,43704044,1807,1483,1100,24056,25236,0,3221221376,11,197,0,1,0
05-12 17:57:18,57.160,26.316,16.524,0,0,1716367360,64407117824,206823424,964268032,0,0,0,0,86749771,45320063,1490,1363,1556,24714,26302,0,3221221376,11,198,0,1,0
05-12 17:57:19,56.280,28.200,15.519,0,0,1706291200,64417193984,206823424,964268032,0,0,0,0,85558874,44714205,1893,1454,1251,24587,26152,0,3221221376,11,201,0,1,0
05-12 17:57:20,46.807,22.048,31.145,0,0,1694208000,64429277184,206823424,964268032,0,0,0,0,73602295,38487645,1407,1163,1200,21436,23101,0,3221221376,11,228,0,1,0
05-12 17:57:21,49.907,25.263,24.830,0,0,1680461824,64443023360,206823424,964268032,0,0,0,0,70896701,37048028,1302,1054,1022,20705,21522,0,3221221376,11,251,0,1,0
05-12 17:57:22,40.366,16.463,43.171,0,0,1675374592,64448106496,206823424,964272128,0,0,0,0,55352061,28946549,1103,756,996,16571,17854,0,3221221376,11,319,0,1,0
05-12 17:57:23,40.172,17.506,42.322,0,0,1668706304,64454774784,206823424,964272128,0,57344,0,8,52069870,27220007,1044,720,829,16405,17275,0,3221221376,11,282,0,39,0
05-12 17:57:24,0,0.125,99.875,0,0,1668644864,64454832128,206823424,964276224,0,0,0,0,605,382,0,0,0,138,161,0,3221221376,11,282,0,39,0
05-12 17:57:25,0.125,0.125,99.750,0,0,1668526080,64454950912,206823424,964276224,0,0,0,0,1207,567,0,0,0,149,209,0,3221221376,11,282,0,39,0
05-12 17:57:26,0,0.125,99.875,0,0,1668517888,64454959104,206823424,964276224,0,0,0,0,811,564,0,0,0,111,224,0,3221221376,11,282,0,39,0
05-12 17:57:27,0,0.125,99.875,0,0,1668517888,64454959104,206823424,964276224,0,0,0,0,426,334,0,0,0,87,143,0,3221221376,11,282,0,39,0
05-12 17:57:28,11.717,1.316,86.905,0.063,0,1310257152,64813219840,206823424,964276224,0,98304,0,8,1073,1179,0,0,0,811,485,0,3221221376,11,281,0,39,0
05-12 17:57:29,2.185,0.437,97.378,0,0,1002663936,65120632832,206823424,964448256,0,0,0,0,940,709,0,0,0,477,420,0,3221221376,11,281,0,39,0
05-12 17:57:30,0.063,0.188,99.750,0,0,1003212800,65120083968,206823424,964448256,0,1220608,0,246,1453,597,0,0,0,324,219,0,3221221376,11,282,0,39,0
05-12 17:57:31,1.501,0.750,97.749,0,0,1003446272,65119850496,206823424,964456448,0,0,0,0,6577,21892,0,0,0,841,782,0,3221221376,11,282,0,39,0
05-12 17:57:32,0.125,0.125,99.750,0,0,1003466752,65119830016,206823424,964456448,0,0,0,0,6728,58396,0,0,0,255,403,0,3221221376,11,282,0,39,0
05-12 17:57:33,0,0.125,99.875,0,0,1003331584,65119965184,206823424,964456448,0,212992,0,4,7951,58333,0,0,0,329,462,0,3221221376,11,282,0,39,0
05-12 17:57:34,0.188,0.125,99.688,0,0,1001717760,65121579008,206823424,964448256,0,0,0,0,1955,10394,0,0,0,265,467,0,3221221376,11,281,0,39,0
05-12 17:57:35,1.313,0.625,98.061,0,0,1003413504,65119883264,206823424,964452352,0,1269760,0,294,4111,4177,0,0,0,857,684,0,3221221376,11,282,0,39,0
05-12 17:57:36,1.815,0.751,97.434,0,0,1004068864,65119223808,206823424,964456448,0,0,0,0,6938,6857,0,0,0,1066,970,0,3221221376,11,282,0,39,0
05-12 17:57:37,0.062,0.188,99.750,0,0,1002082304,65121210368,206823424,964452352,0,0,0,0,1591,1108,0,0,0,195,369,0,3221221376,11,281,0,39,0
05-12 17:57:38,0,0.125,99.875,0,0,1002082304,65121210368,206823424,964452352,0,0,0,0,305,334,0,0,0,100,181,0,3221221376,11,281,0,39,0
05-12 17:57:39,1.691,0.501,97.808,0,0,1002545152,65120747520,206823424,964448256,0,188416,0,8,5789,5497,0,0,0,913,887,0,3221221376,11,281,0,39,0
05-12 17:57:40,1.374,0.812,97.814,0,0,1003528192,65119780864,206823424,964440064,0,1884160,0,406,8660,5227,0,0,0,1025,738,0,3221221376,11,282,0,39,0
05-12 17:57:41,0.125,0.312,99.562,0,0,1001570304,65121738752,206823424,964440064,0,0,0,0,12888,3603,0,0,0,320,601,0,3221221376,11,281,0,39,0
05-12 17:57:42,1.375,0.688,97.938,0,0,1003192320,65120116736,206823424,964440064,0,0,0,0,26158,5433,0,0,0,899,794,0,3221221376,11,282,0,39,0
05-12 17:57:43,1.690,0.626,97.685,0,0,1002348544,65121136640,206823424,964263936,0,0,0,0,6213,6047,0,0,0,975,1078,0,3221221376,11,281,0,38,0
05-12 17:57:44,1.750,0.500,97.688,0.062,0,1002741760,65120739328,206823424,964268032,0,417792,0,26,14438,6207,0,0,0,953,929,0,3221221376,11,281,1,38,0
05-12 17:57:45,18.421,4.762,76.817,0,0,1169002496,64954478592,206823424,964272128,0,2334720,0,506,4831,4523,0,0,0,1871,226328,0,3221221376,11,282,0,38,0
05-12 17:57:46,71.607,28.393,0,0,0,1622978560,64500502528,206823424,964272128,0,0,0,0,1616,596,0,0,0,6322,2458724,0,3221221376,11,282,0,38,0
05-12 17:57:47,7.428,0.749,91.823,0,0,1676681216,64446795776,206823424,964276224,0,0,0,0,546,350,0,0,0,1532,1776,0,3221221376,11,282,0,38,0
05-12 17:57:48,0.062,0.125,99.812,0,0,1676681216,64446795776,206823424,964276224,0,0,0,0,545,358,0,0,0,84,140,0,3221221376,11,282,0,38,0
05-12 17:57:49,0.062,0.125,99.812,0,0,1676681216,64446795776,206823424,964276224,0,0,0,0,772,898,0,0,0,94,207,0,3221221376,11,282,0,38,0
05-12 17:57:50,0.063,0.063,99.875,0,0,1676746752,64446730240,206823424,964276224,0,770048,0,18,503,668,0,0,0,116,185,0,3221221376,11,282,0,38,0
05-12 17:57:51,1.822,0.314,97.864,0,0,1676869632,64446603264,206823424,964280320,0,0,0,0,1309828,682856,42,5,44,560,1145,0,3221221376,11,298,0,38,0
05-12 17:57:52,49.968,22.558,27.473,0,0,1692225536,64431235072,206823424,964292608,0,0,0,0,52664646,27551944,1110,783,871,17186,19500,0,3221221376,11,549,1,38,0
05-12 17:57:53,62.191,35.520,2.290,0,0,1687384064,64436076544,206823424,964292608,0,0,0,0,55115381,28818024,909,873,840,18100,15071,0,3221221376,11,550,0,38,0
05-12 17:57:54,61.070,36.716,2.214,0,0,1679749120,64443711488,206823424,964292608,0,0,0,0,55997319,29268804,871,964,788,18266,15260,0,3221221376,11,551,0,38,0
05-12 17:57:55,61.529,36.313,2.158,0,0,1673449472,64450011136,206823424,964292608,0,0,0,0,57278203,29939335,885,900,739,18621,15368,0,3221221376,11,551,0,38,0
05-12 17:57:56,61.567,36.336,2.097,0,0,1666449408,64457011200,206823424,964292608,0,131072,0,18,57593648,30109779,1077,892,741,18772,15450,0,3221221376,11,552,0,38,0
05-12 17:57:57,42.099,21.296,36.605,0,0,1660571648,64462880768,206823424,964292608,0,0,0,0,50962642,26659433,949,863,711,16440,15610,0,3221221376,11,717,3,38,0
05-12 17:57:58,59.739,36.476,3.784,0,0,1655820288,64467632128,206823424,964292608,0,0,0,0,58611034,30620895,1029,898,906,18795,15811,0,3221221376,11,720,0,38,0
05-12 17:57:59,62.446,35.763,1.791,0,0,1650176000,64473276416,206823424,964292608,0,0,0,0,56574978,29565351,1053,814,1028,18381,14811,0,3221221376,11,720,0,38,0
05-12 17:58:00,61.382,36.706,1.912,0,0,1641349120,64482103296,206823424,964292608,0,0,0,0,57225651,29940192,1017,915,1132,18836,15905,0,3221221376,11,720,0,38,0
05-12 17:58:01,59.280,38.485,2.235,0,0,1635991552,64487460864,206823424,964292608,0,0,0,0,56210076,29389096,783,985,1131,18585,15736,0,3221221376,11,720,0,38,0
05-12 17:58:02,62.145,35.203,2.651,0,0,1631993856,64491458560,206823424,964292608,0,24576,0,4,56693729,29649743,827,963,1066,18958,15996,0,3221221376,11,707,0,44,0
05-12 17:58:03,6.379,2.877,90.744,0,0,1623220224,64500228096,206823424,964296704,0,0,0,0,6335888,3296488,117,57,126,3853,3099,0,3221221376,11,592,0,104,0
05-12 17:58:04,0.062,0.187,99.750,0,0,1623220224,64500228096,206823424,964296704,0,0,0,0,611,506,0,0,0,101,160,0,3221221376,11,592,0,104,0
05-12 17:58:05,0.062,0.125,99.812,0,0,1623220224,64500228096,206823424,964296704,0,0,0,0,486,334,0,0,0,97,151,0,3221221376,11,592,0,104,0
05-12 17:58:06,0.063,0.125,99.812,0,0,1623220224,64500228096,206823424,964296704,0,0,0,0,1735,624,0,0,0,124,242,0,3221221376,11,592,0,104,0
05-12 17:58:07,0.562,0.250,99.125,0.062,0,1581023232,64542425088,206823424,964296704,0,98304,0,8,856,524,0,0,0,168,212,0,3221221376,11,592,0,104,0
05-12 17:58:08,14.339,1.879,83.782,0,0,935387136,65187926016,206823424,964423680,0,0,0,0,1570,1126,0,0,0,1249,667,0,3221221376,11,591,0,104,0
05-12 17:58:09,0,0.188,99.812,0,0,935378944,65187934208,206823424,964423680,0,0,0,0,752,588,0,0,0,93,152,0,3221221376,11,591,0,104,0
05-12 17:58:10,1.502,0.501,97.997,0,0,936992768,65186320384,206823424,964427776,0,0,0,0,6238,12489,0,0,0,810,757,0,3221221376,11,592,0,104,0
05-12 17:58:11,0,0.250,99.750,0,0,936579072,65186734080,206823424,964431872,0,1507328,0,344,6258,55984,0,0,0,419,424,0,3221221376,11,592,0,104,0
05-12 17:58:12,0.063,0.188,99.750,0,0,936611840,65186701312,206823424,964431872,0,204800,0,4,7436,54704,0,0,0,260,405,0,3221221376,11,592,0,104,0
05-12 17:58:13,0.063,0.250,99.687,0,0,935292928,65188061184,206823424,964423680,0,0,0,0,2664,12920,0,0,0,252,430,0,3221221376,11,591,0,104,0
05-12 17:58:14,1.001,0.501,98.498,0,0,938049536,65185304576,206823424,964431872,0,0,0,0,4410,3555,0,0,0,511,513,0,3221221376,11,592,0,104,0
05-12 17:58:15,2.064,1.126,96.811,0,0,941457408,65181896704,206823424,964435968,0,0,0,0,5863,5907,0,0,0,1195,1024,0,3221221376,11,592,0,104,0
05-12 17:58:16,0.312,0.437,99.250,0,0,934916096,65188433920,206823424,964419584,0,1720320,0,386,3191,2300,0,0,0,641,470,0,3221221376,11,591,0,104,0
05-12 17:58:17,0,0.188,99.812,0,0,934916096,65188433920,206823424,964419584,0,0,0,0,486,358,0,0,0,87,141,0,3221221376,11,591,0,104,0
05-12 17:58:18,1.501,0.625,97.874,0,0,936845312,65186500608,206823424,964431872,0,155648,0,8,5428,4733,0,0,0,870,745,0,3221221376,11,592,0,104,0
05-12 17:58:19,1.498,0.749,97.753,0,0,936374272,65186992128,206823424,964415488,0,0,0,0,5237,4507,0,0,0,762,831,0,3221221376,11,592,0,104,0
05-12 17:58:20,0.438,0.438,99.125,0,0,936046592,65187319808,206823424,964411392,0,0,0,0,17425,3954,0,0,0,578,436,0,3221221376,11,592,0,104,0
05-12 17:58:21,1.563,0.938,97.498,0,0,936267776,65187086336,206823424,964415488,0,1622016,0,338,6645,5133,0,0,0,1004,897,0,3221221376,11,592,0,104,0
05-12 17:58:22,0.188,0.313,99.499,0,0,934977536,65188376576,206823424,964411392,0,0,0,0,25131,4317,0,0,0,495,494,0,3221221376,11,592,0,104,0
