"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-9.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.160_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 15:24:27 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 15:24:27,0.448,0.046,99.493,0.013,0,618442752,65781301248,291172352,547610624,1145.706,611699.822,0.067,3.097,0,0,14.348,14.571,7.822,358.229,675.774,0,3221221376,6,8,0,0,0
05-12 15:24:28,0.062,0.125,99.813,0,0,618356736,65781383168,291172352,547614720,0,0,0,0,580,968,0,0,0,111,177,0,3221221376,6,8,0,0,0
05-12 15:24:29,0,0.063,99.937,0,0,618475520,65781264384,291172352,547614720,0,0,0,0,306,334,0,0,0,58,95,0,3221221376,6,8,0,0,0
05-12 15:24:30,0,0.125,99.875,0,0,618475520,65781264384,291172352,547614720,0,0,0,0,974,334,0,0,0,66,111,0,3221221376,6,8,0,0,0
05-12 15:24:31,0,0.125,99.812,0.062,0,618475520,65781264384,291172352,547614720,0,3260416,0,630,246,334,0,0,0,366,159,0,3221221376,6,8,0,0,0
05-12 15:24:32,0,0.062,99.938,0,0,618532864,65781207040,291172352,547614720,0,0,0,0,437,684,0,0,0,78,140,0,3221221376,6,8,0,0,0
05-12 15:24:33,0,0.125,99.875,0,0,618532864,65781207040,291172352,547614720,0,0,0,0,246,334,0,0,0,80,122,0,3221221376,6,8,0,0,0
05-12 15:24:34,0,0.125,99.875,0,0,618659840,65781080064,291172352,547614720,0,0,0,0,1160,466,0,0,0,77,109,0,3221221376,6,8,0,0,0
05-12 15:24:35,0,0.063,99.937,0,0,618659840,65781080064,291172352,547614720,0,0,0,0,306,334,0,0,0,57,95,0,3221221376,6,8,0,0,0
05-12 15:24:36,0,0.125,99.875,0,0,618659840,65781080064,291172352,547614720,0,0,0,0,699,334,0,0,0,97,143,0,3221221376,6,8,0,0,0
05-12 15:24:37,0,0.125,99.875,0,0,618651648,65781088256,291172352,547614720,0,24576,0,4,66,334,0,0,0,88,110,0,3221221376,6,8,0,0,0
05-12 15:24:38,0,0.125,99.875,0,0,618659840,65781080064,291172352,547614720,0,0,0,0,759,342,0,0,0,122,129,0,3221221376,6,8,0,0,0
05-12 15:24:39,0,0.063,99.937,0,0,618651648,65781088256,291172352,547614720,0,0,0,0,246,334,0,0,0,77,93,0,3221221376,6,8,0,0,0
05-12 15:24:40,0,0.125,99.875,0,0,618651648,65781088256,291172352,547614720,0,0,0,0,819,334,0,0,0,84,135,0,3221221376,6,8,0,0,0
05-12 15:24:41,0,0.063,99.937,0,0,618651648,65781088256,291172352,547614720,0,0,0,0,923,334,0,0,0,68,101,0,3221221376,6,8,0,0,0
05-12 15:24:42,0,0.125,99.875,0,0,618643456,65781096448,291172352,547614720,0,0,0,0,485,438,0,0,0,64,104,0,3221221376,6,8,0,0,0
05-12 15:24:43,0,0.125,99.875,0,0,618778624,65780961280,291172352,547614720,0,24576,0,4,941,394,0,0,0,103,141,0,3221221376,6,8,0,0,0
05-12 15:24:44,0,0.125,99.875,0,0,618770432,65780969472,291172352,547614720,0,0,0,0,305,342,0,0,0,73,127,0,3221221376,6,8,0,0,0
05-12 15:24:45,0,0.063,99.937,0,0,618770432,65780969472,291172352,547614720,0,0,0,0,426,334,0,0,0,57,86,0,3221221376,6,8,0,0,0
