"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-34.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node34_128.110.153.163_direct::rf8_s1_cluster4_dstat.csv",,,,"Date:","19 Dec 2019 15:11:58 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
19-12 15:11:58,0.322,0.082,99.594,0.002,0,1035935744,64146145280,246464512,1824976896,1007.981,147509.531,0.078,3.085,0,0,7.252,7.345,7.212,247.084,2430.028,0,3221221376,6,10,0,0,0
19-12 15:11:59,0.188,0.062,99.750,0,0,1034403840,64147693568,246464512,1824956416,0,0,0,0,3153,4129,0,0,0,332,382,0,3221221376,6,10,0,0,0
19-12 15:12:00,1.126,0.688,98.185,0,0,1033109504,64149241856,246464512,1824702464,0,0,0,0,4073,3337,0,0,0,831,872,0,3221221376,6,9,0,0,0
19-12 15:12:01,0.062,0.062,99.875,0,0,1033109504,64149241856,246464512,1824702464,0,262144,0,8,538,580,0,2,0,99,159,0,3221221376,6,9,0,0,0
19-12 15:12:02,0,0.125,99.875,0,0,1033109504,64149241856,246464512,1824702464,0,0,0,0,365,350,0,0,0,92,165,0,3221221376,6,9,0,0,0
19-12 15:12:03,0,0.063,99.937,0,0,1033101312,64149250048,246464512,1824702464,0,2056192,0,414,641,334,0,0,0,266,159,0,3221221376,6,9,0,0,0
19-12 15:12:04,0.062,0.062,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,759,572,0,2,0,104,178,0,3221221376,6,9,0,0,0
19-12 15:12:05,0,0.125,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,186,334,0,0,0,87,152,0,3221221376,6,9,0,0,0
19-12 15:12:06,0.062,0.062,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,545,334,0,0,0,82,139,0,3221221376,6,9,0,0,0
19-12 15:12:07,0,0.062,99.875,0.062,0,1033101312,64149250048,246464512,1824702464,0,32768,0,4,538,564,0,2,0,108,181,0,3221221376,6,9,0,0,0
19-12 15:12:08,0.062,0.062,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,819,350,0,0,0,103,179,0,3221221376,6,9,0,0,0
19-12 15:12:09,0,0.063,99.937,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,606,334,0,0,0,84,133,0,3221221376,6,9,0,0,0
19-12 15:12:10,0.062,0.125,99.813,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,305,334,0,0,0,78,131,0,3221221376,6,9,0,0,0
19-12 15:12:11,0,0.063,99.937,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,1060,564,0,2,0,94,145,0,3221221376,6,9,0,0,0
19-12 15:12:12,0.062,0.062,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,1112,334,0,0,0,125,222,0,3221221376,6,9,0,0,0
19-12 15:12:13,0,0.063,99.937,0,0,1033101312,64149250048,246464512,1824702464,0,24576,0,4,881,334,0,0,0,123,171,0,3221221376,6,9,0,0,0
19-12 15:12:14,0.062,0.062,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,657,572,0,2,0,85,137,0,3221221376,6,9,0,0,0
19-12 15:12:15,0,0.125,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,126,334,0,0,0,82,147,0,3221221376,6,9,0,0,0
19-12 15:12:16,0,0.063,99.937,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,425,334,0,0,0,93,167,0,3221221376,6,9,0,0,0
19-12 15:12:17,0.062,0.062,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,760,564,0,2,0,103,180,0,3221221376,6,9,0,0,0
19-12 15:12:18,0,0.063,99.937,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,425,334,0,0,0,94,153,0,3221221376,6,9,0,0,0
19-12 15:12:19,0.062,0.062,99.813,0.062,0,1033101312,64149250048,246464512,1824702464,0,24576,0,4,306,334,0,0,0,89,145,0,3221221376,6,9,0,0,0
19-12 15:12:20,0,0.125,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,365,342,0,0,0,94,168,0,3221221376,6,9,0,0,0
19-12 15:12:21,0.062,0.062,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,478,564,0,2,0,86,140,0,3221221376,6,9,0,0,0
19-12 15:12:22,0,0.063,99.937,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,700,334,0,0,0,98,165,0,3221221376,6,9,0,0,0
19-12 15:12:23,0.062,0.062,99.875,0,0,1033101312,64149250048,246464512,1824702464,0,0,0,0,1282,334,0,0,0,100,155,0,3221221376,6,9,0,0,0
19-12 15:12:24,0,0.063,99.937,0,0,1033097216,64149250048,246464512,1824706560,0,0,0,0,717,564,0,2,0,117,175,0,3221221376,6,9,0,0,0
19-12 15:12:25,0,0.125,99.875,0,0,1033097216,64149250048,246464512,1824706560,0,49152,0,6,366,394,0,0,0,99,157,0,3221221376,6,9,0,0,0
19-12 15:12:26,0.062,0.062,99.875,0,0,1033097216,64149250048,246464512,1824706560,0,0,0,0,485,342,0,0,0,80,135,0,3221221376,6,9,0,0,0
19-12 15:12:27,0,0.063,99.937,0,0,1033097216,64149250048,246464512,1824706560,0,0,0,0,418,564,0,2,0,95,169,0,3221221376,6,9,0,0,0
19-12 15:12:28,0.062,0.125,99.813,0,0,1033097216,64149250048,246464512,1824706560,0,0,0,0,759,334,0,0,0,99,164,0,3221221376,6,9,0,0,0
19-12 15:12:29,0,0.062,99.938,0,0,1033097216,64149250048,246464512,1824706560,0,0,0,0,366,334,0,0,0,79,133,0,3221221376,6,9,0,0,0
19-12 15:12:30,0,0.063,99.937,0,0,1033097216,64149250048,246464512,1824706560,0,0,0,0,425,334,0,0,0,81,135,0,3221221376,6,9,0,0,0
19-12 15:12:31,0.063,0.063,99.875,0,0,1033093120,64149250048,246468608,1824706560,0,24576,0,4,640,564,0,2,0,95,155,0,3221221376,6,9,0,0,0
19-12 15:12:32,0.062,0.062,99.875,0,0,1033093120,64149250048,246468608,1824706560,0,0,0,0,545,350,0,0,0,111,211,0,3221221376,6,9,0,0,0
19-12 15:12:33,0,0.125,99.875,0,0,1033093120,64149250048,246468608,1824706560,0,16384,0,4,306,334,0,0,0,83,136,0,3221221376,6,9,0,0,0
