"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-11.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.198_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 15:40:01 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 15:40:01,0.454,0.047,99.485,0.013,0,619175936,65743917056,296108032,588795904,1084.215,568982.949,0.068,4.299,0,0,17.215,7.065,18.147,358.312,679.684,0,3221221376,6,8,0,0,0
05-12 15:40:02,0,0.125,99.875,0,0,619024384,65744064512,296108032,588800000,0,0,0,0,1042,902,0,0,0,103,130,0,3221221376,6,8,0,0,0
05-12 15:40:03,0.062,0.062,99.875,0,0,619024384,65744064512,296108032,588800000,0,0,0,0,545,334,0,0,0,80,139,0,3221221376,6,8,0,0,0
05-12 15:40:04,0,0.125,99.875,0,0,619024384,65744064512,296108032,588800000,0,0,0,0,1170,400,0,0,0,78,116,0,3221221376,6,8,0,0,0
05-12 15:40:05,0,0.062,99.938,0,0,619024384,65744064512,296108032,588800000,0,0,0,0,1232,334,0,0,0,82,122,0,3221221376,6,8,0,0,0
05-12 15:40:06,0.062,0.125,99.813,0,0,619016192,65744072704,296108032,588800000,0,0,0,0,486,334,0,0,0,76,126,0,3221221376,6,8,0,0,0
05-12 15:40:07,0,0.063,99.937,0,0,619003904,65744080896,296112128,588800000,0,147456,0,6,707,334,0,0,0,119,171,0,3221221376,6,8,0,0,0
05-12 15:40:08,0,0.125,99.875,0,0,619003904,65744080896,296112128,588800000,0,0,0,0,486,342,0,0,0,64,106,0,3221221376,6,8,0,0,0
05-12 15:40:09,0,0.063,99.937,0,0,619003904,65744080896,296112128,588800000,0,0,0,0,545,334,0,0,0,74,117,0,3221221376,6,8,0,0,0
05-12 15:40:10,0.062,0.062,99.875,0,0,619003904,65744080896,296112128,588800000,0,532480,0,112,66,334,0,0,0,117,104,0,3221221376,6,8,0,0,0
05-12 15:40:11,0,0.125,99.875,0,0,619130880,65743953920,296112128,588800000,0,0,0,0,827,342,0,0,0,93,156,0,3221221376,6,8,0,0,0
05-12 15:40:12,0,0.125,99.875,0,0,619266048,65743818752,296112128,588800000,0,0,0,0,1162,334,0,0,0,129,129,0,3221221376,6,8,0,0,0
05-12 15:40:13,0.062,0.062,99.875,0,0,619266048,65743818752,296112128,588800000,0,24576,0,4,1094,334,0,0,0,79,121,0,3221221376,6,8,0,0,0
05-12 15:40:14,0,0.063,99.937,0,0,619266048,65743818752,296112128,588800000,0,0,0,0,546,342,0,0,0,71,110,0,3221221376,6,8,0,0,0
05-12 15:40:15,0,0.063,99.937,0,0,619266048,65743818752,296112128,588800000,0,0,0,0,707,334,0,0,0,86,145,0,3221221376,6,8,0,0,0
05-12 15:40:16,0.062,0.125,99.813,0,0,619257856,65743826944,296112128,588800000,0,8192,0,2,1257,334,0,0,0,93,138,0,3221221376,6,8,0,0,0
05-12 15:40:17,0,0.063,99.937,0,0,619266048,65743818752,296112128,588800000,0,0,0,0,767,342,0,0,0,97,132,0,3221221376,6,8,0,0,0
05-12 15:40:18,0,0.125,99.875,0,0,619266048,65743818752,296112128,588800000,0,0,0,0,246,334,0,0,0,60,100,0,3221221376,6,8,0,0,0
05-12 15:40:19,0,0.125,99.812,0.062,0,619266048,65743818752,296112128,588800000,0,24576,0,4,1503,334,0,0,0,121,179,0,3221221376,6,8,0,0,0
