"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-27.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node27_128.110.153.176_solrj::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 20:09:47 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","63","64","65","int","csw","used","free","lis","act","syn","tim","clo"
11-12 20:09:47,3.040,0.491,96.462,0.007,0,513536000,64667635712,235323392,1837592576,3294.398,563820.345,0.255,8.447,0,0,134.449,134.419,133.729,1306.229,6550.853,0,3221221376,10,10,0,1,0
11-12 20:09:48,2.628,0.876,96.496,0,0,513134592,64668053504,235323392,1837572096,0,0,0,0,6037,5912,0,0,0,657,786,0,3221221376,10,10,0,1,0
11-12 20:09:49,1.124,0.749,98.127,0,0,507232256,64674648064,235323392,1836875776,0,0,0,0,1819,2368,0,3,0,486,555,0,3221221376,10,9,0,1,0
11-12 20:09:50,0,0.125,99.875,0,0,507232256,64674648064,235323392,1836875776,0,0,0,0,306,358,0,0,0,89,161,0,3221221376,10,9,0,1,0
11-12 20:09:51,0,0.250,99.750,0,0,507232256,64674648064,235323392,1836875776,0,0,0,0,1221,536,0,0,0,127,181,0,3221221376,10,9,0,1,0
11-12 20:09:52,0,0.125,99.875,0,0,507232256,64674648064,235323392,1836875776,0,1564672,0,274,478,630,0,3,0,229,182,0,3221221376,10,9,0,1,0
11-12 20:09:53,0,0.125,99.875,0,0,507232256,64674648064,235323392,1836875776,0,0,0,0,545,358,0,0,0,97,164,0,3221221376,10,9,0,1,0
11-12 20:09:54,0,0.125,99.875,0,0,507232256,64674648064,235323392,1836875776,0,0,0,0,384,668,0,0,0,92,161,0,3221221376,10,9,0,1,0
11-12 20:09:55,0,0.125,99.875,0,0,507232256,64674648064,235323392,1836875776,0,0,0,0,365,334,0,0,0,82,143,0,3221221376,10,9,0,1,0
11-12 20:09:56,0,0.250,99.750,0,0,507232256,64674648064,235323392,1836875776,0,0,0,0,598,564,0,3,0,90,173,0,3221221376,10,9,0,1,0
11-12 20:09:57,0,0.125,99.875,0,0,507232256,64674648064,235323392,1836875776,0,0,0,0,647,342,0,0,0,89,153,0,3221221376,10,9,0,1,0
11-12 20:09:58,0.125,0.125,99.750,0,0,507232256,64674648064,235323392,1836875776,0,32768,0,4,306,334,0,0,0,95,167,0,3221221376,10,9,0,1,0
11-12 20:09:59,0,0.125,99.875,0,0,507232256,64674648064,235323392,1836875776,0,0,0,0,477,580,0,3,0,94,173,0,3221221376,10,9,0,1,0
