"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-10.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node10_128.110.153.154_solrj::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 20:09:47 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 20:09:47,1.092,0.156,98.738,0.013,0,581677056,63655026688,275181568,2666086400,3311.954,780618.854,0.255,4.260,0,0,41.476,42.381,34.955,928.812,1344.727,0,3221221376,6,8,0,1,0
11-12 20:09:48,0.062,0.125,99.813,0,0,581287936,63655411712,275181568,2666090496,0,0,0,0,768,976,0,0,0,118,171,0,3221221376,6,8,0,1,0
11-12 20:09:49,0,0.125,99.875,0,0,581287936,63655411712,275181568,2666090496,0,0,0,0,365,334,0,0,0,59,94,0,3221221376,6,8,0,1,0
11-12 20:09:50,0.062,0.062,99.875,0,0,581287936,63655411712,275181568,2666090496,0,0,0,0,948,400,0,0,0,83,122,0,3221221376,6,8,0,1,0
11-12 20:09:51,0,0.062,99.938,0,0,581287936,63655411712,275181568,2666090496,0,0,0,0,759,394,0,0,0,68,106,0,3221221376,6,8,0,1,0
11-12 20:09:52,0,0.125,99.750,0.125,0,581287936,63655411712,275181568,2666090496,0,1794048,0,332,366,334,0,0,0,235,167,0,3221221376,6,8,0,1,0
11-12 20:09:53,0.063,0.063,99.875,0,0,581169152,63655530496,275181568,2666090496,0,0,0,0,437,700,0,0,0,92,132,0,3221221376,6,8,0,1,0
11-12 20:09:54,0.062,0.062,99.875,0,0,581160960,63655538688,275181568,2666090496,0,0,0,0,366,334,0,0,0,63,105,0,3221221376,6,8,0,1,0
11-12 20:09:55,0,0.125,99.875,0,0,581160960,63655538688,275181568,2666090496,0,0,0,0,365,334,0,0,0,65,110,0,3221221376,6,8,0,0,0
