"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-9.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node9_128.110.153.84_solrj::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 20:09:47 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 20:09:47,1.074,0.160,98.753,0.013,0,582193152,63637946368,280469504,2672766976,3312.338,796149.900,0.255,4.325,0,0,46.903,42.928,39.869,922.702,1316.575,0,3221221376,6,8,0,1,0
11-12 20:09:48,0.062,0,99.938,0,0,581558272,63638577152,280469504,2672787456,0,0,0,0,828,910,0,0,0,74,120,0,3221221376,6,8,0,1,0
11-12 20:09:49,0.063,0.063,99.875,0,0,581574656,63638560768,280469504,2672787456,0,0,0,0,365,334,0,0,0,79,127,0,3221221376,6,8,0,1,0
11-12 20:09:50,0,0.062,99.938,0,0,581574656,63638560768,280469504,2672787456,0,0,0,0,426,334,0,0,0,75,130,0,3221221376,6,8,0,1,0
11-12 20:09:51,0,0.063,99.937,0,0,581574656,63638560768,280469504,2672787456,0,0,0,0,1161,334,0,0,0,74,113,0,3221221376,6,8,0,1,0
11-12 20:09:52,0,0.063,99.937,0,0,581558272,63638577152,280469504,2672787456,0,0,0,0,246,334,0,0,0,57,101,0,3221221376,6,8,0,1,0
11-12 20:09:53,0,0.062,99.875,0.062,0,581558272,63638577152,280469504,2672787456,0,131072,0,6,605,400,0,0,0,72,105,0,3221221376,6,8,0,1,0
11-12 20:09:54,0.062,0.125,99.813,0,0,581558272,63638577152,280469504,2672787456,0,0,0,0,366,350,0,0,0,112,168,0,3221221376,6,8,0,1,0
11-12 20:09:55,0,0,100,0,0,581820416,63638315008,280469504,2672787456,0,0,0,0,305,334,0,0,0,56,102,0,3221221376,6,8,0,1,0
11-12 20:09:56,0,0.125,99.875,0,0,581820416,63638315008,280469504,2672787456,0,0,0,0,708,334,0,0,0,58,93,0,3221221376,6,8,0,1,0
11-12 20:09:57,0,0.063,99.937,0,0,581820416,63638315008,280469504,2672787456,0,0,0,0,305,334,0,0,0,57,96,0,3221221376,6,8,0,0,0
11-12 20:09:58,0,0.062,99.938,0,0,581820416,63638315008,280469504,2672787456,0,0,0,0,366,334,0,0,0,76,119,0,3221221376,6,8,0,0,0
