"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-11.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node11_128.110.153.165_solrj::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 20:09:47 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 20:09:47,4.180,0.150,95.655,0.015,0,735809536,61963108352,289775616,2814570496,3422.744,683474.807,0.280,4.638,0,0,41.669,29.947,39.145,978.982,1225.251,0,3221221376,6,8,42,1,0
11-12 20:09:48,0,0.062,99.938,0,0,734539776,61964369920,289775616,2814590976,0,0,0,0,828,992,0,0,0,99,170,0,3221221376,6,8,42,1,0
11-12 20:09:49,0,0.125,99.875,0,0,734531584,61964378112,289775616,2814590976,0,0,0,0,425,416,0,0,0,74,123,0,3221221376,6,8,41,1,0
11-12 20:09:50,0,0.063,99.937,0,0,734531584,61964378112,289775616,2814590976,0,0,0,0,306,416,0,0,0,63,105,0,3221221376,6,8,41,1,0
11-12 20:09:51,0,0.063,99.937,0,0,734531584,61964378112,289775616,2814590976,0,0,0,0,1221,416,0,0,0,86,133,0,3221221376,6,8,40,1,0
11-12 20:09:52,0,0.063,99.937,0,0,734523392,61964386304,289775616,2814590976,0,0,0,0,246,342,0,0,0,102,155,0,3221221376,6,8,40,1,0
11-12 20:09:53,0,0.062,99.875,0.062,0,734642176,61964267520,289775616,2814590976,0,131072,0,8,605,556,0,0,0,84,127,0,3221221376,6,8,42,1,0
11-12 20:09:54,0,0.125,99.875,0,0,734642176,61964267520,289775616,2814590976,0,0,0,0,384,938,0,0,0,76,112,0,3221221376,6,8,42,1,0
11-12 20:09:55,0,0.063,99.937,0,0,734642176,61964267520,289775616,2814590976,0,0,0,0,365,490,0,0,0,65,103,0,3221221376,6,8,43,1,0
11-12 20:09:56,0,0.062,99.938,0,0,734642176,61964267520,289775616,2814590976,0,0,0,0,426,638,0,0,0,87,138,0,3221221376,6,8,43,1,0
11-12 20:09:57,0,0.125,99.875,0,0,734642176,61964267520,289775616,2814590976,0,0,0,0,647,638,0,0,0,105,133,0,3221221376,6,8,44,0,0
11-12 20:09:58,0,0.062,99.938,0,0,734904320,61964005376,289775616,2814590976,0,0,0,0,306,482,0,0,0,65,105,0,3221221376,6,8,44,0,0
11-12 20:09:59,0,0.063,99.937,0,0,734904320,61964005376,289775616,2814590976,0,24576,0,4,305,556,0,0,0,82,127,0,3221221376,6,8,45,0,0
11-12 20:10:00,0,0.125,99.875,0,0,734904320,61964005376,289775616,2814590976,0,0,0,0,246,646,0,0,0,83,132,0,3221221376,6,8,45,0,0
11-12 20:10:01,0.063,0.125,99.812,0,0,735031296,61963878400,289775616,2814590976,0,0,0,0,922,482,0,0,0,99,178,0,3221221376,6,8,46,0,0
11-12 20:10:02,0,0.063,99.937,0,0,735772672,61963137024,289775616,2814590976,0,0,0,0,366,482,0,0,0,164,159,0,3221221376,6,8,46,0,0
11-12 20:10:03,0,0.063,99.937,0,0,735629312,61963280384,289775616,2814590976,0,0,0,0,425,482,0,0,0,74,120,0,3221221376,6,8,45,0,0
11-12 20:10:04,0,0.125,99.875,0,0,735629312,61963280384,289775616,2814590976,0,0,0,0,246,482,0,0,0,88,143,0,3221221376,6,8,45,0,0
11-12 20:10:05,0,0.125,99.875,0,0,735621120,61963288576,289775616,2814590976,0,106496,0,4,1187,482,0,0,0,102,130,0,3221221376,6,8,43,0,0
11-12 20:10:06,0,0.125,99.875,0,0,735756288,61963153408,289775616,2814590976,0,0,0,0,962,726,0,0,0,105,142,0,3221221376,6,8,43,0,0
11-12 20:10:07,0,0.063,99.937,0,0,735756288,61963153408,289775616,2814590976,0,0,0,0,707,334,0,0,0,89,135,0,3221221376,6,8,42,0,0
11-12 20:10:08,0,0.063,99.937,0,0,735891456,61963018240,289775616,2814590976,0,0,0,0,760,556,0,0,0,90,144,0,3221221376,6,8,42,0,0
11-12 20:10:09,0,0.063,99.937,0,0,735883264,61963026432,289775616,2814590976,0,0,0,0,710,408,0,0,0,80,127,0,3221221376,6,8,41,0,0
11-12 20:10:10,0,0.062,99.938,0,0,735883264,61963026432,289775616,2814590976,0,0,0,0,426,556,0,0,0,70,108,0,3221221376,6,8,42,0,0
11-12 20:10:11,0.062,0.125,99.750,0.062,0,735883264,61963026432,289775616,2814590976,0,1703936,0,352,485,482,0,0,0,255,172,0,3221221376,6,8,41,0,0
11-12 20:10:12,0,0.063,99.937,0,0,735756288,61963153408,289775616,2814590976,0,0,0,0,1308,498,0,0,0,135,188,0,3221221376,6,8,42,0,0
11-12 20:10:13,0,0.063,99.937,0,0,735752192,61963153408,289775616,2814595072,0,0,0,0,365,764,0,0,0,75,110,0,3221221376,6,8,43,0,0
11-12 20:10:14,0,0.125,99.875,0,0,735752192,61963153408,289775616,2814595072,0,0,0,0,1110,482,0,0,0,84,121,0,3221221376,6,8,43,0,0
11-12 20:10:15,0,0.063,99.937,0,0,735752192,61963153408,289775616,2814595072,0,0,0,0,485,556,0,0,0,69,103,0,3221221376,6,8,44,0,0
11-12 20:10:16,0,0.063,99.875,0.063,0,735752192,61963153408,289779712,2814590976,0,1728512,0,312,246,482,0,0,0,229,188,0,3221221376,6,8,44,0,0
11-12 20:10:17,0.062,0.062,99.875,0,0,736010240,61962891264,289779712,2814595072,0,0,0,0,939,720,0,0,0,123,150,0,3221221376,6,8,45,0,0
11-12 20:10:18,0,0.063,99.937,0,0,735883264,61963018240,289779712,2814595072,0,0,0,0,528,556,0,0,0,87,119,0,3221221376,6,8,46,0,0
