"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-13.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node13_128.110.153.192_solrj::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 20:09:47 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 20:09:47,1.091,0.160,98.735,0.013,0,583577600,63625957376,275816448,2692677632,3312.874,778465.927,0.256,4.271,0,0,43.410,35.149,35.650,931.233,1343.745,0,3221221376,6,8,0,1,0
11-12 20:09:48,0,0.062,99.938,0,0,583630848,63625891840,275816448,2692706304,0,0,0,0,947,910,0,0,0,72,113,0,3221221376,6,8,0,1,0
11-12 20:09:49,0,0.063,99.937,0,0,583630848,63625891840,275816448,2692706304,0,0,0,0,246,334,0,0,0,55,94,0,3221221376,6,8,0,1,0
11-12 20:09:50,0,0.125,99.875,0,0,583630848,63625891840,275816448,2692706304,0,0,0,0,485,334,0,0,0,82,120,0,3221221376,6,8,0,1,0
11-12 20:09:51,0,0.063,99.937,0,0,583639040,63625883648,275816448,2692706304,0,0,0,0,1102,334,0,0,0,94,145,0,3221221376,6,8,0,1,0
11-12 20:09:52,0,0.062,99.938,0,0,583630848,63625891840,275816448,2692706304,0,0,0,0,365,334,0,0,0,70,97,0,3221221376,6,8,0,1,0
11-12 20:09:53,0,0.063,99.937,0,0,583626752,63625891840,275820544,2692706304,0,180224,0,10,366,334,0,0,0,89,110,0,3221221376,6,8,0,1,0
11-12 20:09:54,0,0.125,99.875,0,0,583626752,63625891840,275820544,2692706304,0,0,0,0,485,350,0,0,0,79,103,0,3221221376,6,8,0,1,0
11-12 20:09:55,0,0.125,99.875,0,0,583626752,63625891840,275820544,2692706304,0,0,0,0,246,334,0,0,0,103,157,0,3221221376,6,8,0,1,0
11-12 20:09:56,0,0.063,99.937,0,0,583618560,63625900032,275820544,2692706304,0,0,0,0,485,334,0,0,0,55,93,0,3221221376,6,8,0,1,0
11-12 20:09:57,0,0.063,99.937,0,0,583618560,63625900032,275820544,2692706304,0,1769472,0,358,528,334,0,0,0,237,104,0,3221221376,6,8,0,1,0
