"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-8.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node8_128.110.153.189_solrj::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 20:09:47 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 20:09:47,1.136,0.176,98.675,0.013,0,582672384,63646760960,273330176,2676154368,3312.806,803995.216,0.256,4.397,0,0,57.470,51.346,51.471,1203.860,1667.970,0,3221221376,6,8,0,1,0
11-12 20:09:48,0.062,0,99.938,0,0,582311936,63647113216,273330176,2676170752,0,0,0,0,888,970,0,0,0,83,138,0,3221221376,6,8,0,1,0
11-12 20:09:49,0,0.125,99.875,0,0,582320128,63647105024,273330176,2676170752,0,0,0,0,425,334,0,0,0,84,130,0,3221221376,6,8,0,1,0
11-12 20:09:50,0,0.125,99.875,0,0,582320128,63647105024,273330176,2676170752,0,0,0,0,366,334,0,0,0,79,137,0,3221221376,6,8,0,1,0
11-12 20:09:51,0,0.125,99.875,0,0,582320128,63647105024,273330176,2676170752,0,0,0,0,1341,394,0,0,0,83,121,0,3221221376,6,8,0,1,0
11-12 20:09:52,0,0.062,99.875,0.062,0,582320128,63647105024,273334272,2676166656,0,131072,0,6,260,408,0,0,0,63,106,0,3221221376,6,8,1,1,0
11-12 20:09:53,0,0.125,99.875,0,0,582316032,63647105024,273334272,2676170752,0,0,0,0,605,498,0,0,0,73,109,0,3221221376,6,8,1,1,0
11-12 20:09:54,0,0.125,99.875,0,0,582316032,63647105024,273334272,2676170752,0,0,0,0,306,342,0,0,0,106,171,0,3221221376,6,8,1,1,0
11-12 20:09:55,0.063,0.125,99.812,0,0,582848512,63646572544,273334272,2676170752,0,0,0,0,644,523,0,0,0,80,120,0,3221221376,6,9,0,1,0
11-12 20:09:56,0.062,0.125,99.812,0,0,583245824,63646175232,273334272,2676170752,0,0,0,0,1155,2098,0,0,0,157,139,0,3221221376,6,9,0,1,0
