"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-34.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node34_128.110.153.163_solrj::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 20:09:47 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 20:09:47,0.833,0.192,98.971,0.004,0,672239616,64577003520,236281856,1775304704,3294.140,376047.614,0.255,5.605,0,0,19.743,19.802,19.410,501.150,5737.275,0,3221221376,10,11,0,0,0
11-12 20:09:48,1.435,0.624,97.941,0,0,676167680,64573100032,236281856,1775308800,0,0,0,0,6037,5833,0,0,0,928,778,0,3221221376,10,11,0,0,0
11-12 20:09:49,0.564,0.313,99.123,0,0,670150656,64579837952,236281856,1774579712,0,0,0,0,1819,2591,0,0,0,526,559,0,3221221376,10,10,0,0,0
11-12 20:09:50,0,0.063,99.937,0,0,670150656,64579837952,236281856,1774579712,0,0,0,0,306,342,0,0,0,77,141,0,3221221376,10,10,0,0,0
11-12 20:09:51,0,0.062,99.938,0,0,670150656,64579837952,236281856,1774575616,0,0,0,0,1221,334,0,0,0,111,187,0,3221221376,10,10,0,0,0
11-12 20:09:52,0,0.063,99.937,0,0,670134272,64579854336,236281856,1774575616,0,229376,0,8,418,564,0,0,0,99,204,0,3221221376,10,10,0,0,0
11-12 20:09:53,0,0.125,99.875,0,0,670134272,64579854336,236281856,1774575616,0,0,0,0,545,342,0,0,0,90,139,0,3221221376,10,10,0,0,0
11-12 20:09:54,0,0.062,99.938,0,0,670134272,64579854336,236281856,1774575616,0,0,0,0,366,400,0,0,0,80,137,0,3221221376,10,10,0,0,0
11-12 20:09:55,0,0.063,99.937,0,0,670134272,64579854336,236281856,1774575616,0,0,0,0,425,334,0,0,0,105,182,0,3221221376,10,10,0,0,0
11-12 20:09:56,0,0.125,99.875,0,0,670134272,64579854336,236281856,1774575616,0,0,0,0,538,564,0,0,0,84,188,0,3221221376,10,10,0,0,0
11-12 20:09:57,0,0.063,99.937,0,0,670134272,64579854336,236281856,1774575616,0,0,0,0,647,334,0,0,0,80,133,0,3221221376,10,10,0,0,0
11-12 20:09:58,0,0.063,99.937,0,0,670134272,64579854336,236281856,1774575616,0,1556480,0,328,306,334,0,0,0,250,152,0,3221221376,10,10,0,0,0
11-12 20:09:59,0,0.063,99.937,0,0,670134272,64579854336,236281856,1774575616,0,0,0,0,477,572,0,0,0,106,229,0,3221221376,10,10,0,0,0
11-12 20:10:00,0,0.063,99.937,0,0,670134272,64579854336,236281856,1774575616,0,0,0,0,372,460,0,0,0,99,139,0,3221221376,10,10,0,0,0
11-12 20:10:01,0,0.125,99.875,0,0,670134272,64579854336,236281856,1774575616,0,0,0,0,922,334,0,0,0,94,145,0,3221221376,10,10,0,0,0
11-12 20:10:02,0.063,0.125,99.750,0.063,0,670023680,64579964928,236281856,1774575616,0,90112,0,8,670,696,0,0,0,176,273,0,3221221376,10,9,0,1,0
11-12 20:10:03,0,0.062,99.938,0,0,670023680,64579964928,236281856,1774575616,0,0,0,0,425,350,0,0,0,97,179,0,3221221376,10,9,0,1,0
11-12 20:10:04,0,0.063,99.937,0,0,670023680,64579964928,236281856,1774575616,0,0,0,0,306,334,0,0,0,80,139,0,3221221376,10,9,0,1,0
11-12 20:10:05,0.062,0.125,99.812,0,0,669904896,64580083712,236281856,1774575616,0,0,0,0,1187,534,0,0,0,127,179,0,3221221376,10,9,0,1,0
11-12 20:10:06,0.062,0.062,99.875,0,0,669904896,64580083712,236281856,1774575616,0,0,0,0,658,564,0,0,0,89,166,0,3221221376,10,9,0,1,0
11-12 20:10:07,0,0.063,99.937,0,0,669904896,64580083712,236281856,1774575616,0,0,0,0,707,334,0,0,0,100,179,0,3221221376,10,9,0,1,0
11-12 20:10:08,0,0.063,99.937,0,0,669900800,64580083712,236285952,1774575616,0,90112,0,4,760,334,0,0,0,97,157,0,3221221376,10,9,0,1,0
11-12 20:10:09,0,0.063,99.937,0,0,669900800,64580083712,236285952,1774575616,0,0,0,0,537,580,0,0,0,82,190,0,3221221376,10,9,0,1,0
11-12 20:10:10,0,0.125,99.875,0,0,669900800,64580083712,236285952,1774575616,0,0,0,0,842,562,0,0,0,131,165,0,3221221376,10,9,0,1,0
11-12 20:10:11,0,0.125,99.875,0,0,669908992,64580075520,236285952,1774575616,0,0,0,0,830,334,0,0,0,118,197,0,3221221376,10,9,0,1,0
11-12 20:10:12,0,0.063,99.937,0,0,669908992,64580075520,236285952,1774575616,0,0,0,0,1308,334,0,0,0,97,152,0,3221221376,10,9,0,1,0
11-12 20:10:13,0,0.063,99.937,0,0,669896704,64580083712,236285952,1774579712,0,0,0,0,537,564,0,0,0,97,206,0,3221221376,10,9,0,1,0
11-12 20:10:14,0,0.062,99.875,0.062,0,669896704,64580083712,236285952,1774579712,0,57344,0,6,1050,334,0,0,0,103,164,0,3221221376,10,9,0,1,0
11-12 20:10:15,0.062,0.062,99.875,0,0,669896704,64580083712,236285952,1774579712,0,0,0,0,485,350,0,0,0,107,183,0,3221221376,10,9,0,1,0
11-12 20:10:16,0,0.125,99.875,0,0,669896704,64580083712,236285952,1774579712,0,0,0,0,418,564,0,0,0,82,172,0,3221221376,10,9,0,1,0
11-12 20:10:17,0,0.063,99.937,0,0,669896704,64580083712,236285952,1774579712,0,0,0,0,939,334,0,0,0,87,141,0,3221221376,10,9,0,1,0
11-12 20:10:18,0,0.063,99.937,0,0,669896704,64580083712,236285952,1774579712,0,0,0,0,588,334,0,0,0,83,141,0,3221221376,10,9,0,1,0
